7974 東証1部 任天堂(株)（その他製品）,,,,,
"1989-07-17","12500","12700","12500","12700","20000","6271.6"
"1989-07-18","12500","12700","12500","12500","4000","6172.8"
"1989-07-19","12300","13000","12300","13000","10000","6419.8"
"1989-07-21","12700","12700","12700","12700","1000","6271.6"
"1989-07-24","12800","13000","12800","12900","3000","6370.4"
"1989-07-25","13100","13100","12500","12500","3000","6172.8"
"1989-07-26","12300","12500","12300","12500","3000","6172.8"
"1989-07-27","13000","13000","13000","13000","1000","6419.8"
"1989-07-28","12900","12900","12900","12900","1000","6370.4"
"1989-07-31","12800","12800","12800","12800","1000","6321"
"1989-08-01","12700","12700","12600","12600","7000","6222.2"
"1989-08-02","12500","12500","12400","12400","2000","6123.5"
"1989-08-03","12700","13700","12700","13700","12000","6765.4"
"1989-08-04","13800","13800","13700","13800","25000","6814.8"
"1989-08-07","13700","14400","13700","14400","36000","7111.1"
"1989-08-09","16800","17200","16800","16800","63000","8296.3"
"1989-08-10","17000","18500","16700","18200","58000","8987.7"
"1989-08-11","18400","19000","18100","18600","40000","9185.2"
"1989-08-14","18600","18800","18500","18500","9000","9135.8"
"1989-08-15","18700","18700","18700","18700","2000","9234.6"
"1989-08-16","18900","19100","18900","19000","34000","9382.7"
"1989-08-17","18800","18900","18600","18900","4000","9333.3"
"1989-08-18","18500","18800","18300","18800","17000","9284"
"1989-08-21","19000","19000","18800","18900","9000","9333.3"
"1989-08-22","18700","18700","18500","18700","13000","9234.6"
"1989-08-23","18700","19000","18300","19000","50000","9382.7"
"1989-08-24","18100","18200","18000","18200","7000","8987.7"
"1989-08-25","18000","18900","18000","18900","22000","9333.3"
"1989-08-28","13000","13000","12300","12300","35000","9111.1"
"1989-08-29","12500","13000","12400","13000","17000","9629.6"
"1989-08-30","13200","13600","13000","13000","69000","9629.6"
"1989-08-31","12800","13000","12800","13000","7000","9629.6"
"1989-09-01","13000","13000","12800","12800","3000","9481.5"
"1989-09-04","12800","12800","12500","12500","78000","9259.3"
"1989-09-05","12400","12500","12400","12500","308000","9259.3"
"1989-09-06","12200","12200","11700","11900","10000","8814.8"
"1989-09-07","11800","12200","11800","12000","3000","8888.9"
"1989-09-08","12000","12100","11900","12000","7000","8888.9"
"1989-09-11","11900","11900","11900","11900","3000","8814.8"
"1989-09-12","11500","11500","11500","11500","1000","8518.5"
"1989-09-13","11600","11600","11600","11600","1000","8592.6"
"1989-09-14","11600","11900","11600","11900","3000","8814.8"
"1989-09-18","12100","12200","12000","12200","9000","9037"
"1989-09-19","12100","12100","11800","11800","2000","8740.7"
"1989-09-20","11800","11800","11700","11800","35000","8740.7"
"1989-09-21","11800","11800","11700","11700","633000","8666.7"
"1989-09-22","11700","12500","11700","12500","692000","9259.3"
"1989-09-25","12500","12500","12300","12500","12000","9259.3"
"1989-09-26","12300","12300","12300","12300","1000","9111.1"
"1989-09-27","12700","13000","12700","13000","18000","9629.6"
"1989-09-28","13200","13200","13000","13000","2000","9629.6"
"1989-09-29","12900","12900","12900","12900","1000","9555.6"
"1989-10-02","12900","12900","12900","12900","1000","9555.6"
"1989-10-03","12200","12300","12200","12300","3000","9111.1"
"1989-10-04","12600","12600","12600","12600","1000","9333.3"
"1989-10-05","12500","13000","12500","12800","5000","9481.5"
"1989-10-06","13400","13800","13400","13800","358000","10222.2"
"1989-10-09","14000","14400","13800","14000","47000","10370.4"
"1989-10-11","14200","14200","13900","13900","10000","10296.3"
"1989-10-12","13800","14000","13600","13800","9000","10222.2"
"1989-10-13","13900","15800","13900","15800","69000","11703.7"
"1989-10-16","15400","15700","15300","15600","20000","11555.6"
"1989-10-17","15300","15500","14900","14900","14000","11037"
"1989-10-18","14700","14700","14300","14300","5000","10592.6"
"1989-10-19","14500","15200","14500","15200","4000","11259.3"
"1989-10-20","15200","15300","15200","15200","4000","11259.3"
"1989-10-23","15000","15300","14900","14900","5000","11037"
"1989-10-24","15100","15100","14500","14500","6000","10740.7"
"1989-10-25","14600","14700","14200","14200","20000","10518.5"
"1989-10-26","14200","14300","14200","14300","10000","10592.6"
"1989-10-27","14000","14000","13700","13700","7000","10148.2"
"1989-10-30","13500","13700","13500","13600","5000","10074.1"
"1989-10-31","13800","13800","13600","13800","3000","10222.2"
"1989-11-01","13800","13800","13700","13700","2000","10148.2"
"1989-11-02","13900","14000","13800","14000","3000","10370.4"
"1989-11-06","14000","14000","14000","14000","14000","10370.4"
"1989-11-07","13800","13800","13800","13800","1000","10222.2"
"1989-11-08","14700","15000","14700","15000","5000","11111.1"
"1989-11-09","15200","15200","15200","15200","3000","11259.3"
"1989-11-10","15400","15500","15300","15500","25000","11481.5"
"1989-11-13","15500","15900","15500","15900","137000","11777.8"
"1989-11-14","15900","15900","15700","15700","3000","11629.6"
"1989-11-15","15100","15100","15100","15100","3000","11185.2"
"1989-11-16","15200","15300","15200","15300","5000","11333.3"
"1989-11-17","15800","16000","15700","16000","24000","11851.9"
"1989-11-20","16400","16500","16300","16500","11000","12222.2"
"1989-11-21","16900","17300","16900","17000","102000","12592.6"
"1989-11-22","17200","17200","17000","17200","20000","12740.8"
"1989-11-24","16600","16600","16500","16500","2000","12222.2"
"1989-11-27","16400","16700","16400","16700","25000","12370.4"
"1989-11-28","16300","16300","15900","16100","8000","11925.9"
"1989-11-29","16000","16100","15700","15700","5000","11629.6"
"1989-11-30","15700","16200","15700","16000","11000","11851.9"
"1989-12-01","16200","16200","16000","16200","109000","12000"
"1989-12-04","16200","16600","16200","16600","7000","12296.3"
"1989-12-05","16300","16500","16100","16200","16000","12000"
"1989-12-06","16000","16500","16000","16300","7000","12074.1"
"1989-12-07","16500","16700","16100","16300","15000","12074.1"
"1989-12-08","16300","16300","16000","16000","45000","11851.9"
"1989-12-11","15400","15400","15200","15200","31000","11259.3"
"1989-12-12","15400","15600","15400","15600","14000","11555.6"
"1989-12-13","15800","15800","15600","15800","40000","11703.7"
"1989-12-14","15700","15700","15500","15500","22000","11481.5"
"1989-12-15","15700","15700","15300","15400","5000","11407.4"
"1989-12-18","15600","15600","15600","15600","5000","11555.6"
"1989-12-19","15100","15100","15100","15100","4000","11185.2"
"1989-12-20","15000","15000","15000","15000","2000","11111.1"
"1989-12-21","14800","14800","14500","14600","13000","10814.8"
"1989-12-22","14400","14600","14300","14300","28000","10592.6"
"1989-12-25","14600","15000","14600","14900","9000","11037"
"1989-12-26","15000","15100","14900","15100","7000","11185.2"
"1989-12-27","15000","15300","14900","15300","4000","11333.3"
"1989-12-28","15300","15300","15300","15300","3000","11333.3"
"1989-12-29","15100","15100","15000","15000","3000","11111.1"
