7974 東証1部 任天堂(株)（その他製品）,,,,,
"1996-03-22","6840","7000","6830","6990","13800","6990"
"1996-03-25","6930","6930","6850","6850","8300","6850"
"1996-03-26","6810","6830","6750","6830","6500","6830"
"1996-03-27","6800","6800","6700","6710","7200","6710"
"1996-03-28","6730","6790","6700","6700","4200","6700"
"1996-03-29","6760","6820","6700","6770","10900","6770"
"1996-04-01","6780","6970","6780","6900","6100","6900"
"1996-04-02","6900","6960","6840","6900","4200","6900"
"1996-04-03","7000","7000","6940","6940","6000","6940"
"1996-04-04","6940","6980","6900","6980","3100","6980"
"1996-04-05","6980","7000","6910","7000","1900","7000"
"1996-04-08","6910","7000","6900","6950","5500","6950"
"1996-04-09","7000","7110","6990","7100","4900","7100"
"1996-04-10","7180","7400","7180","7400","6700","7400"
"1996-04-11","7240","7380","7240","7350","4600","7350"
"1996-04-12","7400","7440","7370","7370","7000","7370"
"1996-04-15","7370","7380","7250","7250","6100","7250"
"1996-04-16","7260","7430","7260","7420","4900","7420"
"1996-04-17","7400","7400","7350","7370","1500","7370"
"1996-04-18","7310","7360","7310","7310","2600","7310"
"1996-04-19","7300","7300","7220","7280","3900","7280"
"1996-04-22","7410","7450","7400","7400","3500","7400"
"1996-04-23","7500","7600","7500","7600","10100","7600"
"1996-04-24","7700","7880","7700","7800","13000","7800"
"1996-04-25","7900","7950","7700","7750","11400","7750"
"1996-04-26","7850","7950","7800","7850","23500","7850"
"1996-04-30","7940","8050","7850","8000","38100","8000"
"1996-05-01","8200","8200","8100","8160","14200","8160"
"1996-05-02","8100","8190","8100","8100","16900","8100"
"1996-05-07","8150","8300","8110","8300","23900","8300"
"1996-05-08","8250","8320","8210","8210","25300","8210"
"1996-05-09","8240","8260","8100","8170","7600","8170"
"1996-05-10","8160","8200","8030","8030","6600","8030"
"1996-05-13","8250","8250","8120","8120","6500","8120"
"1996-05-14","8120","8220","8100","8140","5100","8140"
"1996-05-15","8300","8390","8250","8370","21400","8370"
"1996-05-16","8400","8600","8370","8500","49900","8500"
"1996-05-17","8490","8510","8450","8460","18400","8460"
"1996-05-20","8510","8570","8490","8500","10400","8500"
"1996-05-21","8350","8400","8350","8380","2900","8380"
"1996-05-22","8360","8500","8360","8400","3000","8400"
"1996-05-23","8200","8200","7810","7930","17600","7930"
"1996-05-24","7910","7980","7830","7950","11400","7950"
"1996-05-27","7940","7940","7850","7920","6200","7920"
"1996-05-28","7950","8000","7910","7950","5900","7950"
"1996-05-29","7890","8000","7890","7970","3800","7970"
"1996-05-30","7870","7940","7850","7900","4000","7900"
"1996-05-31","7920","7980","7910","7930","8500","7930"
"1996-06-03","8000","8000","7830","7830","5500","7830"
"1996-06-04","7930","7950","7880","7880","6100","7880"
"1996-06-05","7920","7980","7920","7950","3100","7950"
"1996-06-06","7950","8050","7950","8010","12000","8010"
"1996-06-07","8110","8110","7950","7950","4200","7950"
"1996-06-10","7900","7990","7850","7990","3500","7990"
"1996-06-11","7980","8000","7940","8000","2400","8000"
"1996-06-12","8000","8100","8000","8020","4600","8020"
"1996-06-13","8020","8090","8000","8050","14300","8050"
"1996-06-14","8030","8200","8030","8200","52800","8200"
"1996-06-17","8300","8440","8300","8420","11700","8420"
"1996-06-18","8420","8420","8320","8400","16500","8400"
"1996-06-19","8300","8300","8150","8150","10600","8150"
"1996-06-20","8150","8150","8000","8140","5600","8140"
"1996-06-21","8150","8200","8120","8130","3200","8130"
"1996-06-24","8120","8180","8120","8160","7200","8160"
"1996-06-25","8080","8130","8010","8010","3600","8010"
"1996-06-26","8100","8550","8090","8290","142200","8290"
"1996-06-27","8420","8420","8250","8250","15000","8250"
"1996-06-28","8260","8260","8150","8170","16300","8170"
"1996-07-01","8160","8240","8160","8170","3500","8170"
"1996-07-02","8160","8190","8160","8190","6300","8190"
"1996-07-03","8170","8200","8170","8180","1700","8180"
"1996-07-04","8280","8280","8200","8200","7700","8200"
"1996-07-05","8210","8210","8100","8120","2900","8120"
"1996-07-08","8100","8100","7930","7940","4800","7940"
"1996-07-09","7970","8030","7940","7980","5600","7980"
"1996-07-10","8000","8000","7980","7980","1200","7980"
"1996-07-11","7970","7970","7900","7900","2900","7900"
"1996-07-12","7840","7840","7780","7780","3900","7780"
"1996-07-15","7600","7700","7600","7620","1100","7620"
"1996-07-16","7520","7520","7360","7450","17300","7450"
"1996-07-17","7350","7400","7200","7250","8000","7250"
"1996-07-18","7200","7250","7150","7200","11200","7200"
"1996-07-19","7300","7300","7200","7290","6600","7290"
"1996-07-22","7290","7290","7280","7280","400","7280"
"1996-07-23","7250","7420","7250","7350","17400","7350"
"1996-07-24","7320","7350","7240","7300","2000","7300"
"1996-07-25","7230","7260","7150","7250","6000","7250"
"1996-07-26","7250","7300","7220","7220","1000","7220"
"1996-07-29","7240","7300","7240","7270","3000","7270"
"1996-07-30","7220","7280","7220","7280","2500","7280"
"1996-07-31","7330","7440","7330","7440","4500","7440"
"1996-08-01","7540","7620","7540","7580","11700","7580"
"1996-08-02","7550","7580","7500","7500","3000","7500"
"1996-08-05","7540","7580","7480","7480","7000","7480"
"1996-08-06","7400","7400","7250","7300","3500","7300"
"1996-08-07","7360","7400","7310","7310","2500","7310"
"1996-08-08","7400","7400","7380","7380","3500","7380"
"1996-08-09","7380","7400","7300","7400","2200","7400"
"1996-08-12","7480","7700","7470","7700","5600","7700"
"1996-08-13","7790","7800","7690","7740","4400","7740"
"1996-08-15","6880","7100","6850","7050","14800","7050"
"1996-08-16","7150","7200","7050","7100","26900","7100"
"1996-08-19","7100","7130","7080","7100","2100","7100"
"1996-08-20","7100","7100","6980","7000","5800","7000"
"1996-08-21","7000","7040","6800","6850","12200","6850"
"1996-08-22","6760","6820","6730","6730","3600","6730"
"1996-08-23","6700","6700","6500","6510","19500","6510"
"1996-08-26","6580","6600","6550","6580","13600","6580"
"1996-08-27","6680","6840","6680","6700","3600","6700"
"1996-08-28","6710","6750","6710","6720","6600","6720"
"1996-08-29","6710","6710","6550","6600","6400","6600"
"1996-08-30","6510","6570","6500","6510","12800","6510"
"1996-09-02","6550","6650","6510","6510","4100","6510"
"1996-09-03","6570","6650","6520","6640","6900","6640"
"1996-09-04","6610","6760","6610","6760","6900","6760"
"1996-09-05","6850","6850","6750","6810","5100","6810"
"1996-09-06","6710","6800","6610","6610","6200","6610"
"1996-09-09","6710","6780","6660","6660","3100","6660"
"1996-09-10","6750","6750","6600","6600","7500","6600"
"1996-09-11","6650","6680","6560","6650","5700","6650"
"1996-09-12","6740","6800","6700","6800","12700","6800"
"1996-09-13","6900","7190","6900","7170","49700","7170"
"1996-09-17","7440","7510","7380","7500","27600","7500"
"1996-09-18","7460","7480","7350","7350","18800","7350"
"1996-09-19","7300","7380","7160","7380","4800","7380"
"1996-09-20","7320","7320","7270","7270","3300","7270"
"1996-09-24","7200","7250","7150","7200","1700","7200"
"1996-09-25","7100","7100","7010","7010","6000","7010"
"1996-09-26","7230","7230","7190","7230","4000","7230"
"1996-09-27","7200","7200","7010","7150","11700","7150"
"1996-09-30","7080","7200","7080","7200","2800","7200"
"1996-10-01","7230","7290","7200","7250","5600","7250"
"1996-10-02","7290","7300","7250","7300","3900","7300"
"1996-10-03","7300","7420","7300","7420","13000","7420"
"1996-10-04","7350","7430","7350","7360","17000","7360"
"1996-10-07","7380","7380","7350","7350","7300","7350"
"1996-10-08","7250","7330","7250","7280","5000","7280"
"1996-10-09","7240","7350","7240","7290","14200","7290"
"1996-10-11","7340","7340","7340","7340","500","7340"
"1996-10-14","7330","7330","7150","7180","1700","7180"
"1996-10-15","7180","7210","7130","7210","800","7210"
"1996-10-16","7300","7300","7200","7200","700","7200"
"1996-10-17","7300","7400","7260","7370","2000","7370"
"1996-10-18","7450","7550","7420","7420","9800","7420"
"1996-10-21","7480","7480","7420","7420","1900","7420"
"1996-10-22","7350","7450","7330","7370","4000","7370"
"1996-10-23","7420","7490","7420","7490","4800","7490"
"1996-10-24","7480","7610","7480","7550","14500","7550"
"1996-10-25","7610","7620","7550","7580","12900","7580"
"1996-10-28","7550","7720","7550","7710","9100","7710"
"1996-10-29","7630","7680","7590","7680","1700","7680"
"1996-10-30","7490","7500","7400","7400","2300","7400"
"1996-10-31","7300","7350","7200","7200","24000","7200"
"1996-11-01","7400","7400","7250","7390","2500","7390"
"1996-11-05","7440","7620","7440","7610","7200","7610"
"1996-11-06","7600","7600","7460","7590","8600","7590"
"1996-11-07","7690","7690","7550","7550","1400","7550"
"1996-11-08","7510","7590","7490","7580","10800","7580"
"1996-11-11","7580","7580","7490","7500","5900","7500"
"1996-11-12","7510","7510","7510","7510","200","7510"
"1996-11-13","7430","7520","7420","7520","4500","7520"
"1996-11-14","7520","7600","7510","7600","5200","7600"
"1996-11-15","7660","7720","7610","7610","11100","7610"
"1996-11-18","7700","7780","7650","7780","11400","7780"
"1996-11-19","7760","7880","7700","7880","8000","7880"
"1996-11-20","7880","7890","7730","7870","7200","7870"
"1996-11-21","7850","7930","7850","7860","6600","7860"
"1996-11-22","7760","7930","7750","7930","20000","7930"
"1996-11-25","7930","8020","7930","8000","34000","8000"
"1996-11-26","8030","8120","8030","8100","33400","8100"
"1996-11-27","8130","8150","8050","8130","14000","8130"
"1996-11-28","8070","8250","8070","8250","39900","8250"
"1996-11-29","8150","8300","8010","8010","43400","8010"
"1996-12-02","8000","8000","7880","7880","6800","7880"
"1996-12-03","7940","8000","7900","8000","4400","8000"
"1996-12-04","7900","8000","7890","8000","4000","8000"
"1996-12-05","7970","8090","7880","8090","15400","8090"
"1996-12-06","8150","8300","8150","8300","42500","8300"
"1996-12-09","8280","8380","8240","8330","25800","8330"
"1996-12-10","8350","8430","8250","8370","18800","8370"
"1996-12-11","8390","8500","8300","8300","43600","8300"
"1996-12-12","8160","8300","8160","8290","6100","8290"
"1996-12-13","8090","8280","8090","8280","80400","8280"
"1996-12-16","8180","8180","8100","8170","9900","8170"
"1996-12-17","8070","8300","8030","8300","26200","8300"
"1996-12-18","8280","8300","8200","8200","11600","8200"
"1996-12-19","8220","8250","8160","8200","15800","8200"
"1996-12-20","8180","8250","8100","8200","12800","8200"
"1996-12-24","8250","8340","8150","8150","19600","8150"
"1996-12-25","8270","8300","8200","8200","10000","8200"
"1996-12-26","8300","8340","8210","8300","12100","8300"
"1996-12-27","8300","8400","8290","8350","6500","8350"
"1996-12-30","8300","8310","8240","8250","2000","8250"
