7974 東証1部 任天堂(株)（その他製品）,,,,,
"1997-03-25","8750","8780","8690","8750","5700","8750"
"1997-03-26","8750","8900","8700","8900","9600","8900"
"1997-03-27","8990","8990","8830","8830","4100","8830"
"1997-03-28","8730","8800","8730","8800","1800","8800"
"1997-03-31","8760","8900","8720","8850","3000","8850"
"1997-04-01","8760","9060","8760","9060","10900","9060"
"1997-04-02","8880","9000","8850","9000","8000","9000"
"1997-04-03","8960","9000","8900","8980","10200","8980"
"1997-04-04","9000","9000","8940","9000","8100","9000"
"1997-04-07","9040","9050","8900","8900","8200","8900"
"1997-04-08","9000","9150","9000","9150","18300","9150"
"1997-04-09","9160","9350","9160","9300","13000","9300"
"1997-04-10","9280","9300","9190","9230","5800","9230"
"1997-04-11","9150","9350","9150","9250","12900","9250"
"1997-04-14","9250","9250","9190","9190","5900","9190"
"1997-04-15","9240","9250","9110","9180","6200","9180"
"1997-04-16","9250","9250","9050","9160","5300","9160"
"1997-04-17","9060","9060","8780","8960","8000","8960"
"1997-04-18","9000","9030","8980","9010","2200","9010"
"1997-04-21","9000","9050","8870","9050","5400","9050"
"1997-04-22","8990","9070","8990","9000","7500","9000"
"1997-04-23","9060","9120","9000","9000","5800","9000"
"1997-04-24","9070","9160","9060","9060","9900","9060"
"1997-04-25","9000","9160","8980","9150","15100","9150"
"1997-04-28","9150","9200","9100","9150","1300","9150"
"1997-04-30","9180","9250","9160","9210","3300","9210"
"1997-05-01","9280","9370","9280","9370","10500","9370"
"1997-05-02","9280","9400","9280","9340","6900","9340"
"1997-05-06","9430","9550","9400","9500","15400","9500"
"1997-05-07","9470","9600","9350","9360","3900","9360"
"1997-05-08","9360","9360","9200","9360","9600","9360"
"1997-05-09","9330","9330","9300","9320","5000","9320"
"1997-05-12","9000","9050","8800","9050","5800","9050"
"1997-05-13","9250","9300","9140","9160","8900","9160"
"1997-05-14","9160","9300","9160","9160","5300","9160"
"1997-05-15","8980","8980","8830","8900","7100","8900"
"1997-05-16","8990","9120","8850","8850","6900","8850"
"1997-05-19","8750","8860","8700","8810","11100","8810"
"1997-05-20","8820","8880","8650","8740","5300","8740"
"1997-05-21","8710","8740","8670","8690","7900","8690"
"1997-05-22","8630","8630","8620","8620","2300","8620"
"1997-05-23","8720","8890","8720","8840","1900","8840"
"1997-05-26","8910","9040","8910","8930","1300","8930"
"1997-05-27","8890","8980","8850","8850","2700","8850"
"1997-05-28","8900","8950","8900","8930","4000","8930"
"1997-05-29","8950","9010","8940","8990","6100","8990"
"1997-05-30","9050","9100","9050","9100","3400","9100"
"1997-06-02","9200","9200","9100","9100","12900","9100"
"1997-06-03","9000","9200","9000","9150","13000","9150"
"1997-06-04","9310","9630","9310","9500","25900","9500"
"1997-06-05","9520","9700","9490","9560","16100","9560"
"1997-06-06","9570","9630","9510","9600","21200","9600"
"1997-06-09","9550","9560","9410","9550","7000","9550"
"1997-06-10","9550","9590","9550","9570","4600","9570"
"1997-06-11","9600","9760","9600","9630","14000","9630"
"1997-06-12","9670","9700","9600","9700","8300","9700"
"1997-06-13","9700","9700","9600","9600","72800","9600"
"1997-06-16","9680","9680","9510","9510","4200","9510"
"1997-06-17","9560","9580","9500","9580","3700","9580"
"1997-06-18","9600","9600","9380","9470","4800","9470"
"1997-06-19","9270","9360","9270","9360","1100","9360"
"1997-06-20","9360","9400","9310","9400","2400","9400"
"1997-06-23","9420","9600","9420","9550","16800","9550"
"1997-06-24","9550","9550","9450","9470","41300","9470"
"1997-06-25","9530","9550","9490","9540","1400","9540"
"1997-06-26","9640","9640","9520","9550","4800","9550"
"1997-06-27","9550","9560","9430","9500","10500","9500"
"1997-06-30","9490","9600","9490","9580","9600","9580"
"1997-07-01","9490","9490","9300","9370","9700","9370"
"1997-07-02","9460","9480","9360","9480","2500","9480"
"1997-07-03","9580","9580","9280","9310","4100","9310"
"1997-07-04","9410","9410","9360","9360","1700","9360"
"1997-07-07","9270","9320","9220","9220","700","9220"
"1997-07-08","9300","9310","9220","9240","900","9240"
"1997-07-09","9240","9280","9200","9280","1900","9280"
"1997-07-10","9580","9840","9580","9770","11500","9770"
"1997-07-11","9870","10200","9870","10200","24200","10200"
"1997-07-14","10100","10500","10100","10500","21000","10500"
"1997-07-15","10300","10400","10200","10300","19900","10300"
"1997-07-16","10500","10800","10500","10700","43600","10700"
"1997-07-17","11000","11400","11000","11000","29200","11000"
"1997-07-18","11000","11100","10800","10900","11000","10900"
"1997-07-22","10700","10700","10300","10500","2900","10500"
"1997-07-23","10700","10800","10600","10800","5800","10800"
"1997-07-24","10800","10900","10700","10900","4900","10900"
"1997-07-25","11000","11100","10900","11000","10600","11000"
"1997-07-28","11100","11400","11100","11400","8100","11400"
"1997-07-29","11500","11800","11400","11800","12000","11800"
"1997-07-30","11800","11800","11500","11500","4300","11500"
"1997-07-31","11500","11900","11500","11900","5900","11900"
"1997-08-01","11800","12000","11700","11900","6400","11900"
"1997-08-04","11600","11700","11100","11500","3900","11500"
"1997-08-05","11300","11400","11100","11400","3200","11400"
"1997-08-06","11300","11400","11200","11300","5900","11300"
"1997-08-07","11400","11500","11100","11200","9900","11200"
"1997-08-08","11000","11000","10800","11000","9800","11000"
"1997-08-11","10700","10700","10400","10400","5700","10400"
"1997-08-12","10800","11100","10800","10900","3900","10900"
"1997-08-13","10600","10800","10600","10800","4700","10800"
"1997-08-14","10800","11000","10700","11000","9900","11000"
"1997-08-15","11100","11300","11100","11300","4800","11300"
"1997-08-18","11000","11000","10700","11000","4800","11000"
"1997-08-19","11400","11400","10800","10800","6200","10800"
"1997-08-20","11000","11200","10600","10700","4800","10700"
"1997-08-21","10900","10900","10500","10600","9400","10600"
"1997-08-22","10500","10600","10400","10500","8400","10500"
"1997-08-25","10700","10700","10400","10400","600","10400"
"1997-08-26","10400","10600","10400","10500","2000","10500"
"1997-08-27","10500","10600","10500","10500","2400","10500"
"1997-08-28","10500","10500","10000","10000","8600","10000"
"1997-08-29","9890","10000","9770","9900","9900","9900"
"1997-09-01","10000","10000","10000","10000","10100","10000"
"1997-09-02","10200","10700","10200","10700","4900","10700"
"1997-09-03","11100","11100","10800","11100","8700","11100"
"1997-09-04","10800","10800","10600","10600","4500","10600"
"1997-09-05","10500","10500","10400","10500","1400","10500"
"1997-09-08","10600","10900","10600","10800","4200","10800"
"1997-09-09","10800","10800","10600","10600","2500","10600"
"1997-09-10","10700","10700","10500","10700","5000","10700"
"1997-09-11","10300","10500","10000","10000","11400","10000"
"1997-09-12","10200","10500","10100","10500","40000","10500"
"1997-09-16","10600","10600","10500","10600","4200","10600"
"1997-09-17","10900","10900","10600","10700","10900","10700"
"1997-09-18","10900","11200","10800","11100","5900","11100"
"1997-09-19","11100","11400","11100","11400","4900","11400"
"1997-09-22","11300","11500","11200","11400","2400","11400"
"1997-09-24","11400","11500","11300","11500","7400","11500"
"1997-09-25","11300","11400","11300","11300","3800","11300"
"1997-09-26","11200","11400","11200","11200","6700","11200"
"1997-09-29","11200","11200","10900","10900","6600","10900"
"1997-09-30","11300","11500","11300","11500","2500","11500"
"1997-10-01","11100","11800","11100","11700","10900","11700"
"1997-10-02","11700","11800","11600","11700","10900","11700"
"1997-10-03","11600","11900","11500","11900","5200","11900"
"1997-10-06","11800","12100","11800","12000","8500","12000"
"1997-10-07","11800","11900","11700","11700","3900","11700"
"1997-10-08","11700","12000","11700","12000","4500","12000"
"1997-10-09","11800","11900","11700","11700","4500","11700"
"1997-10-13","11600","11600","11500","11500","4700","11500"
"1997-10-14","11500","11800","11500","11800","3900","11800"
"1997-10-15","11700","11700","11400","11400","9100","11400"
"1997-10-16","11600","11800","11600","11700","4200","11700"
"1997-10-17","11600","11800","11600","11800","3700","11800"
"1997-10-20","11700","11700","11600","11600","300","11600"
"1997-10-21","11500","11500","11200","11200","4200","11200"
"1997-10-22","11500","11600","11500","11600","6300","11600"
"1997-10-23","11400","11500","11400","11500","5200","11500"
"1997-10-24","11100","11200","11000","11100","16200","11100"
"1997-10-27","11000","11100","11000","11100","4600","11100"
"1997-10-28","10200","10200","10100","10100","1900","10100"
"1997-10-29","11100","11400","11100","11300","23400","11300"
"1997-10-30","11100","11100","10600","10800","6300","10800"
"1997-10-31","10500","10500","10200","10400","8900","10400"
"1997-11-04","11000","11500","11000","11300","3100","11300"
"1997-11-05","11300","11300","11100","11200","3400","11200"
"1997-11-06","11500","11700","11500","11700","10200","11700"
"1997-11-07","11200","11200","10900","10900","9200","10900"
"1997-11-10","10700","11200","10700","11200","5600","11200"
"1997-11-11","11100","11500","11100","11500","11500","11500"
"1997-11-12","11500","11500","10900","10900","32000","10900"
"1997-11-13","10700","11400","10700","11400","12300","11400"
"1997-11-14","11000","11000","10800","11000","3800","11000"
"1997-11-17","11000","11600","11000","11500","9400","11500"
"1997-11-18","11500","11800","11500","11700","8100","11700"
"1997-11-19","11300","11600","11200","11200","10200","11200"
"1997-11-20","11600","12200","11600","12000","15200","12000"
"1997-11-21","12300","12600","12200","12400","24200","12400"
"1997-11-25","12000","12200","12000","12200","9200","12200"
"1997-11-26","12600","12800","12600","12800","7700","12800"
"1997-11-27","12700","13000","12600","13000","13900","13000"
"1997-11-28","13000","13200","12800","13200","9700","13200"
"1997-12-01","12900","13200","12900","13100","12400","13100"
"1997-12-02","13400","13700","13400","13600","13800","13600"
"1997-12-03","13500","13500","13200","13200","6500","13200"
"1997-12-04","13300","13300","13100","13200","9300","13200"
"1997-12-05","13000","13300","13000","13300","3300","13300"
"1997-12-08","13200","13400","13200","13300","4000","13300"
"1997-12-09","13500","13700","13200","13200","10000","13200"
"1997-12-10","13300","13500","13200","13500","5900","13500"
"1997-12-11","13300","13300","12900","13200","6700","13200"
"1997-12-12","13100","13100","12500","12700","76200","12700"
"1997-12-15","12500","12700","12400","12500","3500","12500"
"1997-12-16","12600","12700","12400","12700","4300","12700"
"1997-12-17","12100","12600","12100","12500","9400","12500"
"1997-12-18","12400","12400","11900","12100","5500","12100"
"1997-12-19","11700","11800","11500","11800","20100","11800"
"1997-12-22","12000","12300","11700","12300","6200","12300"
"1997-12-24","12400","12700","12300","12700","8200","12700"
"1997-12-25","12600","13000","12600","12700","7300","12700"
"1997-12-26","12900","12900","12700","12800","3000","12800"
"1997-12-29","12700","12800","12600","12700","3700","12700"
"1997-12-30","12800","12900","12700","12900","4700","12900"
