7974 東証1部 任天堂(株)（その他製品）,,,,,
"1993-04-16","10200","10200","9970","9970","11300","9970"
"1993-04-19","9940","9940","9710","9760","14500","9760"
"1993-04-20","9700","9730","9510","9620","24600","9620"
"1993-04-21","9600","9620","9500","9500","23000","9500"
"1993-04-22","9530","9660","9510","9560","9400","9560"
"1993-04-23","9510","9650","9510","9650","8100","9650"
"1993-04-26","9640","9700","9600","9620","10900","9620"
"1993-04-27","9680","9950","9650","9940","11100","9940"
"1993-04-28","9890","10200","9800","9800","46800","9800"
"1993-04-30","9900","9900","9610","9610","19300","9610"
"1993-05-06","9730","9800","9700","9700","16700","9700"
"1993-05-07","9800","9800","9700","9700","21600","9700"
"1993-05-10","9800","9800","9650","9690","23600","9690"
"1993-05-11","9660","9730","9650","9700","34200","9700"
"1993-05-12","9690","9700","9600","9680","22500","9680"
"1993-05-13","9690","9700","9610","9610","24300","9610"
"1993-05-14","9690","9690","9570","9590","17900","9590"
"1993-05-17","9680","9730","9650","9730","8600","9730"
"1993-05-18","9640","9640","9520","9520","15400","9520"
"1993-05-19","9560","9710","9560","9660","16100","9660"
"1993-05-20","9760","9760","9610","9630","10100","9630"
"1993-05-21","9610","9700","9610","9650","3500","9650"
"1993-05-24","9680","9840","9670","9700","17300","9700"
"1993-05-25","9740","9770","9610","9610","15000","9610"
"1993-05-26","9700","9710","9520","9520","14500","9520"
"1993-05-27","9620","9680","9520","9520","12000","9520"
"1993-05-28","9600","9600","9510","9600","22600","9600"
"1993-05-31","9560","9560","9480","9480","19900","9480"
"1993-06-01","9490","9550","9480","9500","11100","9500"
"1993-06-02","9550","9600","9500","9580","6100","9580"
"1993-06-03","9600","9790","9600","9760","68800","9760"
"1993-06-04","9810","9840","9590","9630","30700","9630"
"1993-06-07","9690","9700","9630","9640","8500","9640"
"1993-06-08","9660","9700","9650","9700","11000","9700"
"1993-06-10","9690","9700","9600","9600","5800","9600"
"1993-06-11","9700","9700","9640","9640","13600","9640"
"1993-06-14","9660","9800","9660","9800","6600","9800"
"1993-06-15","9790","9790","9610","9620","21900","9620"
"1993-06-16","9620","9620","9530","9620","10600","9620"
"1993-06-17","9580","9700","9510","9700","11400","9700"
"1993-06-18","9610","9760","9610","9750","7700","9750"
"1993-06-21","9740","9740","9520","9590","10700","9590"
"1993-06-22","9690","9690","9620","9660","17300","9660"
"1993-06-23","9660","9660","9520","9530","7300","9530"
"1993-06-24","9570","9640","9520","9520","6300","9520"
"1993-06-25","9540","9600","9450","9450","10100","9450"
"1993-06-28","9520","9520","9460","9490","11200","9490"
"1993-06-29","9500","9590","9500","9500","9800","9500"
"1993-06-30","9490","9650","9480","9600","18600","9600"
"1993-07-01","9630","9630","9460","9500","9300","9500"
"1993-07-02","9600","9600","9410","9410","11900","9410"
"1993-07-05","9500","9500","9400","9460","5600","9460"
"1993-07-06","9450","9500","9400","9400","27700","9400"
"1993-07-07","9350","9350","9200","9200","40600","9200"
"1993-07-08","9200","9240","9100","9190","25600","9190"
"1993-07-09","9090","9150","9010","9140","42100","9140"
"1993-07-12","9210","9230","9110","9110","9000","9110"
"1993-07-13","9110","9230","9100","9200","13700","9200"
"1993-07-14","9220","9220","9100","9100","21400","9100"
"1993-07-15","9170","9300","9170","9300","17600","9300"
"1993-07-16","9270","9410","9220","9400","17400","9400"
"1993-07-19","9410","9650","9330","9520","14000","9520"
"1993-07-20","9600","9600","9550","9600","5000","9600"
"1993-07-21","9500","9500","9230","9320","15000","9320"
"1993-07-22","9320","9320","9200","9200","19300","9200"
"1993-07-23","9250","9260","9200","9200","4800","9200"
"1993-07-26","9210","9280","9200","9210","3200","9210"
"1993-07-27","9310","9360","9250","9260","9900","9260"
"1993-07-28","9360","9610","9360","9530","25500","9530"
"1993-07-29","9580","9800","9580","9750","22900","9750"
"1993-07-30","9650","9790","9650","9770","13100","9770"
"1993-08-02","9750","9760","9520","9570","7900","9570"
"1993-08-03","9670","9680","9410","9410","9100","9410"
"1993-08-04","9490","9530","9400","9500","5200","9500"
"1993-08-05","9490","9490","9380","9380","5700","9380"
"1993-08-06","9350","9350","9260","9300","13700","9300"
"1993-08-09","9300","9350","9250","9350","7800","9350"
"1993-08-10","9310","9350","9230","9270","124300","9270"
"1993-08-11","9270","9370","9250","9290","1009800","9290"
"1993-08-12","9290","9480","9290","9480","1019300","9480"
"1993-08-13","9580","9650","9560","9570","9400","9570"
"1993-08-16","9570","9630","9480","9500","6500","9500"
"1993-08-17","9450","9550","9450","9450","3700","9450"
"1993-08-18","9550","9550","9230","9320","14100","9320"
"1993-08-19","9400","9400","9250","9260","3900","9260"
"1993-08-20","9390","9450","9250","9450","21600","9450"
"1993-08-23","9460","9720","9460","9700","51200","9700"
"1993-08-24","9800","9900","9700","9900","448100","9900"
"1993-08-25","9910","10100","9900","10100","143700","10100"
"1993-08-26","10100","10200","9940","10000","356400","10000"
"1993-08-27","10000","10100","9950","10000","30800","10000"
"1993-08-30","9990","9990","9920","9990","117600","9990"
"1993-08-31","9990","10200","9970","10200","200400","10200"
"1993-09-01","10100","10200","10000","10000","54700","10000"
"1993-09-02","10100","10300","10100","10200","44400","10200"
"1993-09-03","10200","10300","10200","10300","27800","10300"
"1993-09-06","10300","10300","10100","10300","22200","10300"
"1993-09-07","10200","10200","9910","9910","14300","9910"
"1993-09-08","10000","10100","9980","9980","4700","9980"
"1993-09-09","9950","9950","9710","9710","15000","9710"
"1993-09-10","9810","9870","9700","9770","24400","9770"
"1993-09-13","9750","9750","9650","9730","9500","9730"
"1993-09-14","9690","9700","9600","9600","12800","9600"
"1993-09-16","9600","9650","9500","9500","5900","9500"
"1993-09-17","9500","9590","9500","9520","8200","9520"
"1993-09-20","9450","9580","9450","9450","10000","9450"
"1993-09-21","9500","9530","9470","9470","8600","9470"
"1993-09-22","9450","9460","9310","9360","260400","9360"
"1993-09-24","9350","9350","9300","9350","24400","9350"
"1993-09-27","9350","9350","9270","9320","17000","9320"
"1993-09-28","9370","9480","9310","9480","40900","9480"
"1993-09-29","9480","9520","9350","9400","22500","9400"
"1993-09-30","9360","9400","9360","9360","9100","9360"
"1993-10-01","9360","9440","9350","9390","15200","9390"
"1993-10-04","9360","9360","9280","9300","40000","9300"
"1993-10-05","8770","8820","8650","8790","65400","8790"
"1993-10-06","8690","8690","8450","8530","131400","8530"
"1993-10-07","8630","8650","8500","8550","88000","8550"
"1993-10-08","8580","8600","8500","8520","29000","8520"
"1993-10-12","8620","8620","8500","8500","52200","8500"
"1993-10-13","8520","8520","8300","8320","55800","8320"
"1993-10-14","8290","8290","7950","8020","83200","8020"
"1993-10-15","8120","8200","8100","8120","63200","8120"
"1993-10-18","8190","8250","8100","8100","32000","8100"
"1993-10-19","8140","8200","8140","8140","64900","8140"
"1993-10-20","8190","8240","8150","8240","22400","8240"
"1993-10-21","8180","8250","8120","8190","16600","8190"
"1993-10-22","8170","8280","8170","8280","29800","8280"
"1993-10-25","8210","8240","8110","8110","34800","8110"
"1993-10-26","8090","8090","7940","7940","33900","7940"
"1993-10-27","7840","7840","7550","7670","53200","7670"
"1993-10-28","7700","7710","7540","7550","31500","7550"
"1993-10-29","7580","7660","7540","7600","40400","7600"
"1993-11-01","7580","7600","7550","7550","34800","7550"
"1993-11-02","7570","7650","7570","7600","26100","7600"
"1993-11-04","7600","7630","7550","7580","26500","7580"
"1993-11-05","7510","7550","7350","7500","37400","7500"
"1993-11-08","7400","7400","7250","7250","28000","7250"
"1993-11-09","7250","7290","6900","6920","64200","6920"
"1993-11-10","6950","7000","6800","6950","44400","6950"
"1993-11-11","6970","7110","6970","7090","14500","7090"
"1993-11-12","7100","7280","7100","7280","51700","7280"
"1993-11-15","7280","7300","7120","7160","33600","7160"
"1993-11-16","7170","7340","7160","7340","25300","7340"
"1993-11-17","7240","7320","7180","7230","15200","7230"
"1993-11-18","7240","7320","7110","7130","35700","7130"
"1993-11-19","7070","7100","7000","7070","28000","7070"
"1993-11-22","7000","7010","6820","6820","25300","6820"
"1993-11-24","6800","6890","6450","6500","61400","6500"
"1993-11-25","6490","6650","6420","6480","34900","6480"
"1993-11-26","6420","6470","6330","6410","34000","6410"
"1993-11-29","6320","6330","6100","6230","51300","6230"
"1993-11-30","6200","6340","6000","6340","35300","6340"
"1993-12-01","6360","7050","6360","7050","35300","7050"
"1993-12-02","7020","7180","6850","7000","53300","7000"
"1993-12-03","6810","6850","6650","6850","23900","6850"
"1993-12-06","6780","6780","6380","6380","24900","6380"
"1993-12-07","6480","6600","6350","6490","19200","6490"
"1993-12-08","6470","6490","6250","6400","20600","6400"
"1993-12-09","6500","6760","6500","6700","16300","6700"
"1993-12-10","6650","7000","6650","6860","29800","6860"
"1993-12-13","6800","7010","6780","6870","20300","6870"
"1993-12-14","6970","7080","6930","7080","20600","7080"
"1993-12-15","6980","7160","6980","7110","33300","7110"
"1993-12-16","7210","7410","7210","7300","48400","7300"
"1993-12-17","7210","7310","7210","7300","12400","7300"
"1993-12-20","7310","7310","7050","7050","24900","7050"
"1993-12-21","7100","7100","6940","7100","19700","7100"
"1993-12-22","7090","7200","7090","7200","13300","7200"
"1993-12-24","7200","7200","7010","7080","22600","7080"
"1993-12-27","6920","6920","6810","6850","6900","6850"
"1993-12-28","6860","7050","6860","7050","10000","7050"
"1993-12-29","7000","7070","6910","6930","34000","6930"
"1993-12-30","7020","7180","7010","7180","4400","7180"
