7974 東証1部 任天堂(株)（その他製品）,,,,,
"2013-03-07","9260","9700","9250","9620","60700","9620"
"2013-03-08","9900","10340","9900","10330","353900","10330"
"2013-03-11","10630","10800","10560","10780","78400","10780"
"2013-03-12","10750","10750","10520","10570","57100","10570"
"2013-03-13","10500","10860","10410","10820","51200","10820"
"2013-03-14","10850","10850","10400","10550","48900","10550"
"2013-03-15","10580","10730","10580","10660","43900","10660"
"2013-03-18","10540","10660","10490","10570","38300","10570"
"2013-03-19","10650","10850","10560","10590","33500","10590"
"2013-03-21","10600","10700","10500","10530","43700","10530"
"2013-03-22","10470","10600","10380","10380","43900","10380"
"2013-03-25","10370","10530","10220","10380","44400","10380"
"2013-03-26","10300","10490","9560","10410","48600","10410"
"2013-03-27","10110","10250","10000","10210","35900","10210"
"2013-03-28","10350","10380","10150","10160","20200","10160"
"2013-03-29","10170","10190","9990","10020","45600","10020"
"2013-04-01","10040","10070","9880","9890","25500","9890"
"2013-04-02","9760","9860","9650","9760","31700","9760"
"2013-04-03","9760","9950","9730","9950","26400","9950"
"2013-04-04","9800","10100","9660","10060","44300","10060"
"2013-04-05","10410","10500","10150","10290","83200","10290"
"2013-04-08","10580","10720","10560","10650","88800","10650"
"2013-04-09","10760","10760","10550","10640","28300","10640"
"2013-04-10","10750","11880","10740","11880","106600","11880"
"2013-04-11","12100","12250","11690","11740","67600","11740"
"2013-04-12","11550","11610","11350","11380","56300","11380"
"2013-04-15","11360","11700","11300","11430","34300","11430"
"2013-04-16","11150","11460","11100","11330","47900","11330"
"2013-04-17","11410","11440","11250","11300","32000","11300"
"2013-04-18","11460","11850","11400","11460","53100","11460"
"2013-04-19","11460","11630","11440","11490","26900","11490"
"2013-04-22","11680","11760","11570","11640","23000","11640"
"2013-04-23","11720","11720","11280","11430","18500","11430"
"2013-04-24","11650","12030","11580","12030","44800","12030"
"2013-04-25","11440","11650","10900","11370","103800","11370"
"2013-04-26","11070","11180","10540","10550","64700","10550"
"2013-04-30","10780","10870","10620","10720","31900","10720"
"2013-05-01","10650","10690","10440","10440","24300","10440"
"2013-05-02","10440","10660","10440","10560","15900","10560"
"2013-05-07","10970","10980","10810","10840","26400","10840"
"2013-05-08","10880","11000","10840","10890","26700","10890"
"2013-05-09","10960","11030","10840","10850","13100","10850"
"2013-05-10","11100","11160","10800","10810","53900","10810"
"2013-05-13","10930","10960","10810","10880","24900","10880"
"2013-05-14","10860","10960","10850","10890","15400","10890"
"2013-05-15","11050","11860","10940","11710","94200","11710"
"2013-05-16","11880","11880","11110","11390","35600","11390"
"2013-05-17","11330","11330","11150","11220","25200","11220"
"2013-05-20","11340","11410","11100","11100","28100","11100"
"2013-05-21","11100","11540","11100","11430","27700","11430"
"2013-05-22","11620","11660","11310","11310","31300","11310"
"2013-05-23","11120","11210","10390","10390","57700","10390"
"2013-05-24","10690","10930","10380","10670","72700","10670"
"2013-05-27","10410","10590","10390","10480","22700","10480"
"2013-05-28","10260","10320","10060","10170","36400","10170"
"2013-05-29","10350","10580","10300","10360","33100","10360"
"2013-05-30","10060","10370","10060","10090","47600","10090"
"2013-05-31","10110","10350","10060","10130","21700","10130"
"2013-06-03","10050","10140","9880","9880","33700","9880"
"2013-06-04","9780","10000","9610","9970","28400","9970"
"2013-06-05","10000","10040","9580","9580","22100","9580"
"2013-06-06","9500","9690","9280","9340","29900","9340"
"2013-06-07","9090","9540","9080","9350","31700","9350"
"2013-06-10","9470","9780","9360","9780","20600","9780"
"2013-06-11","9720","9840","9550","9550","29700","9550"
"2013-06-12","9500","9500","9280","9470","22800","9470"
"2013-06-13","9240","9480","9100","9370","26300","9370"
"2013-06-14","9520","9840","9520","9540","251700","9540"
"2013-06-17","9690","10330","9690","10280","26200","10280"
"2013-06-18","10350","10490","10290","10460","21000","10460"
"2013-06-19","10680","11090","10680","11010","37900","11010"
"2013-06-20","10820","11010","10820","10840","32200","10840"
"2013-06-21","10600","11090","10560","10930","26600","10930"
"2013-06-24","10950","11030","10750","10910","14500","10910"
"2013-06-25","10830","10830","10600","10670","19900","10670"
"2013-06-26","10820","11180","10790","11000","21900","11000"
"2013-06-27","10980","11150","10920","10970","20200","10970"
"2013-06-28","11220","11710","11220","11660","47800","11660"
"2013-07-01","11860","11860","11450","11670","17000","11670"
"2013-07-02","11740","11770","11520","11660","22200","11660"
"2013-07-03","11600","11750","11600","11650","18100","11650"
"2013-07-04","11630","11870","11630","11720","11600","11720"
"2013-07-05","11830","12050","11830","11990","19900","11990"
"2013-07-08","12100","12250","11660","11790","19400","11790"
"2013-07-09","12010","12180","12010","12160","22400","12160"
"2013-07-10","12240","12290","11990","12230","33000","12230"
"2013-07-11","12200","12250","12060","12200","13600","12200"
"2013-07-12","12170","12400","12060","12080","38500","12080"
"2013-07-16","12200","12720","12020","12720","1320900","12720"
"2013-07-17","12630","13710","12570","13540","2294800","13540"
"2013-07-18","13260","13270","12830","13050","2107800","13050"
"2013-07-19","13250","13750","12900","13510","1936700","13510"
"2013-07-22","13650","14290","13440","14050","2217900","14050"
"2013-07-23","14000","14090","13700","13910","1597800","13910"
"2013-07-24","13800","14430","13750","14020","1612800","14020"
"2013-07-25","14020","14080","13430","13470","1036500","13470"
"2013-07-26","13260","13670","13120","13200","1026300","13200"
"2013-07-29","12960","13350","12820","12870","951500","12870"
"2013-07-30","12770","13240","12680","13070","665900","13070"
"2013-07-31","12970","13030","12420","12420","962900","12420"
"2013-08-01","12350","13050","12140","13050","1271700","13050"
"2013-08-02","13110","13260","12930","13230","764200","13230"
"2013-08-05","13010","13190","12880","13000","436000","13000"
"2013-08-06","12960","13660","12950","13530","1010100","13530"
"2013-08-07","13250","13330","13010","13010","661800","13010"
"2013-08-08","12900","13170","12600","12680","683800","12680"
"2013-08-09","12750","12880","12580","12620","461700","12620"
"2013-08-12","12590","12600","12240","12300","606500","12300"
"2013-08-13","12590","12640","12420","12490","412200","12490"
"2013-08-14","12660","12880","12390","12630","497100","12630"
"2013-08-15","12420","12510","12320","12450","361800","12450"
"2013-08-16","12320","12350","12110","12200","456000","12200"
"2013-08-19","12140","12420","12110","12400","361300","12400"
"2013-08-20","12260","12380","12030","12030","555300","12030"
"2013-08-21","12020","12320","12010","12170","617100","12170"
"2013-08-22","12080","12200","12040","12100","311300","12100"
"2013-08-23","12300","12430","12100","12110","576800","12110"
"2013-08-26","12210","12310","12160","12220","197500","12220"
"2013-08-27","12340","12540","12170","12350","430000","12350"
"2013-08-28","12120","12160","11930","11990","513300","11990"
"2013-08-29","12060","12080","11510","11840","887800","11840"
"2013-08-30","11730","11740","11070","11120","1445500","11120"
"2013-09-02","11300","11510","11210","11300","829900","11300"
"2013-09-03","11540","11930","11540","11860","853700","11860"
"2013-09-04","11810","12280","11760","12190","924000","12190"
"2013-09-05","12160","12170","12060","12150","499300","12150"
"2013-09-06","12140","12170","11800","11850","664400","11850"
"2013-09-09","11150","11200","10680","10860","2109300","10860"
"2013-09-10","11000","11100","10640","10760","1278700","10760"
"2013-09-11","10870","11030","10720","11000","1020200","11000"
"2013-09-12","11000","11080","10760","10910","596700","10910"
"2013-09-13","10850","10980","10750","10820","573600","10820"
"2013-09-17","10970","11020","10810","10850","418200","10850"
"2013-09-18","10960","11060","10910","10930","630200","10930"
"2013-09-19","11060","11090","10940","11090","483600","11090"
"2013-09-20","11480","11730","11350","11560","1493600","11560"
"2013-09-24","11560","11730","11430","11500","845100","11500"
"2013-09-25","11520","11590","11430","11520","436400","11520"
"2013-09-26","11630","11680","11380","11480","573800","11480"
"2013-09-27","11500","11530","11410","11420","534100","11420"
"2013-09-30","11320","11320","11120","11130","494400","11130"
"2013-10-01","11140","11250","11130","11170","478500","11170"
"2013-10-02","11240","11240","10820","10870","697300","10870"
"2013-10-03","10760","11000","10730","10890","548800","10890"
"2013-10-04","10750","11040","10710","10990","472100","10990"
"2013-10-07","10920","10950","10670","10800","475900","10800"
"2013-10-08","10790","10930","10690","10870","463100","10870"
"2013-10-09","10850","11050","10730","11000","463400","11000"
"2013-10-10","11100","11390","11070","11250","956000","11250"
"2013-10-11","11360","11550","11350","11420","668700","11420"
"2013-10-15","11430","11440","11180","11270","468100","11270"
"2013-10-16","11250","11360","11230","11360","398900","11360"
"2013-10-17","11510","11780","11500","11580","1029500","11580"
"2013-10-18","11660","11730","11420","11470","489300","11470"
"2013-10-21","11520","11660","11510","11660","369700","11660"
"2013-10-22","11650","11650","11550","11570","266200","11570"
"2013-10-23","11680","11880","11490","11490","641300","11490"
"2013-10-24","11430","11590","11360","11570","384400","11570"
"2013-10-25","11530","11570","11250","11280","510100","11280"
"2013-10-28","11410","11590","11360","11510","372100","11510"
"2013-10-29","11430","11480","11340","11390","317100","11390"
"2013-10-30","11500","11540","11140","11220","1126200","11220"
"2013-10-31","11150","11340","10990","11020","1028200","11020"
"2013-11-01","10990","11090","10830","11060","653800","11060"
"2013-11-05","11150","11670","11120","11660","1091400","11660"
"2013-11-06","11660","12070","11620","12040","1161900","12040"
"2013-11-07","11950","12000","11800","11920","694400","11920"
"2013-11-08","11800","12200","11800","12150","773700","12150"
"2013-11-11","12120","12230","12010","12100","556200","12100"
"2013-11-12","12100","12310","12070","12310","514500","12310"
"2013-11-13","12310","12630","12250","12500","718900","12500"
"2013-11-14","12450","12630","12390","12430","578400","12430"
"2013-11-15","12580","13180","12560","13070","1547500","13070"
"2013-11-18","13000","13150","12940","13040","609300","13040"
"2013-11-19","12990","13090","12930","13030","590000","13030"
"2013-11-20","13030","13110","12990","13060","490400","13060"
"2013-11-21","13060","13130","12850","13000","824900","13000"
"2013-11-22","13300","13550","13220","13540","1081500","13540"
"2013-11-25","13630","13800","13590","13770","693800","13770"
"2013-11-26","13740","14070","13450","13450","1212000","13450"
"2013-11-27","13410","13500","13090","13110","736500","13110"
"2013-11-28","13240","13380","12830","12960","924700","12960"
"2013-11-29","12970","13190","12970","13130","683200","13130"
"2013-12-02","13150","13270","13080","13140","401900","13140"
"2013-12-03","13230","13270","12790","12820","767000","12820"
"2013-12-04","12670","12700","12520","12550","858400","12550"
"2013-12-05","12570","12760","12530","12560","490200","12560"
"2013-12-06","12510","12660","12470","12630","476800","12630"
"2013-12-09","12770","12790","12640","12770","349400","12770"
"2013-12-10","12740","12930","12680","12890","405000","12890"
"2013-12-11","12900","12920","12650","12720","490600","12720"
"2013-12-12","12500","12760","12470","12700","786300","12700"
"2013-12-13","12640","12690","12500","12580","766900","12580"
"2013-12-16","12590","12720","12520","12530","415500","12530"
"2013-12-17","12600","12710","12590","12640","415400","12640"
"2013-12-18","12660","13040","12660","13030","764400","13030"
"2013-12-19","13310","13900","13280","13680","1790800","13680"
"2013-12-20","13600","13830","13560","13780","1141800","13780"
"2013-12-24","13850","13950","13820","13900","818900","13900"
"2013-12-25","13660","13880","13660","13810","785000","13810"
"2013-12-26","13850","13980","13820","13930","493800","13930"
"2013-12-27","13950","14120","13930","14020","591000","14020"
"2013-12-30","14000","14220","13980","14010","710700","14010"
