7974 東証1部 任天堂(株)（その他製品）,,,,,
"2006-07-18","19950","20400","19600","20160","47300","20160"
"2006-07-19","19920","20030","19630","19850","30900","19850"
"2006-07-20","20200","20200","19800","20020","34600","20020"
"2006-07-21","19970","20730","19950","20510","51100","20510"
"2006-07-24","20210","20990","20200","20840","44400","20840"
"2006-07-25","21730","22300","21440","21900","78500","21900"
"2006-07-26","21900","22150","21150","21220","50700","21220"
"2006-07-27","21520","21520","21150","21260","35800","21260"
"2006-07-28","21310","21440","21250","21400","21000","21400"
"2006-07-31","21620","21720","21360","21460","21400","21460"
"2006-08-01","21510","21510","21100","21280","30100","21280"
"2006-08-02","21220","21570","21220","21570","19300","21570"
"2006-08-03","21690","21780","21600","21670","13000","21670"
"2006-08-04","21850","22000","21550","21690","27600","21690"
"2006-08-07","21860","21950","21490","21540","21300","21540"
"2006-08-08","21280","21540","21260","21500","25400","21500"
"2006-08-09","21430","21430","21000","21160","40000","21160"
"2006-08-10","21190","21430","21020","21250","26100","21250"
"2006-08-11","21090","21700","21090","21650","36300","21650"
"2006-08-14","21500","22270","21500","22200","41900","22200"
"2006-08-15","22470","22790","22310","22750","35500","22750"
"2006-08-16","22770","22880","22660","22780","22700","22780"
"2006-08-17","22950","23100","22390","22390","36500","22390"
"2006-08-18","22450","22500","22350","22500","17100","22500"
"2006-08-21","22430","22580","22220","22440","19100","22440"
"2006-08-22","22440","22440","22150","22280","39900","22280"
"2006-08-23","22280","22500","22200","22470","18300","22470"
"2006-08-24","22700","23500","22700","23390","79200","23390"
"2006-08-25","22980","23210","22860","22990","51700","22990"
"2006-08-28","22900","23550","22900","23250","39500","23250"
"2006-08-29","23470","24070","23460","23830","56200","23830"
"2006-08-30","24000","24300","23710","23930","39500","23930"
"2006-08-31","24350","24380","24030","24130","40500","24130"
"2006-09-01","24170","24540","24170","24440","33000","24440"
"2006-09-04","24980","24980","24690","24860","37800","24860"
"2006-09-05","24800","24800","24340","24630","51400","24630"
"2006-09-06","24180","24260","23440","23740","102400","23740"
"2006-09-07","23520","23580","23110","23220","76300","23220"
"2006-09-08","22920","23500","22810","23260","210900","23260"
"2006-09-11","23560","23660","23260","23260","48800","23260"
"2006-09-12","23450","23920","23410","23500","65700","23500"
"2006-09-13","23750","23850","22900","23020","58300","23020"
"2006-09-14","23320","23760","23180","23240","56100","23240"
"2006-09-15","23100","23100","22250","22250","93600","22250"
"2006-09-19","22000","22950","21910","22550","61400","22550"
"2006-09-20","22760","22900","22550","22710","43100","22710"
"2006-09-21","22850","22910","22170","22430","47600","22430"
"2006-09-22","22330","22860","22260","22790","42300","22790"
"2006-09-25","22980","23150","22350","22650","42000","22650"
"2006-09-26","22880","23340","22680","23250","42900","23250"
"2006-09-27","23670","23910","23640","23910","46400","23910"
"2006-09-28","24200","24330","23910","24230","41200","24230"
"2006-09-29","24410","24490","24140","24290","34800","24290"
"2006-10-02","24060","24430","24060","24360","30000","24360"
"2006-10-03","24300","24300","23840","23880","41100","23880"
"2006-10-04","24850","25040","24420","24670","97300","24670"
"2006-10-05","24720","24730","24100","24400","74300","24400"
"2006-10-06","24430","24440","23940","24140","34300","24140"
"2006-10-10","24040","24700","24030","24550","48200","24550"
"2006-10-11","24590","24840","24590","24690","29100","24690"
"2006-10-12","24780","25000","24700","24900","33100","24900"
"2006-10-13","25010","25250","24800","25000","37900","25000"
"2006-10-16","24850","24930","24670","24740","29500","24740"
"2006-10-17","24680","24680","24200","24270","40700","24270"
"2006-10-18","24250","24510","23880","24440","54900","24440"
"2006-10-19","24740","24740","24480","24600","22500","24600"
"2006-10-20","24560","24560","24210","24340","23500","24340"
"2006-10-23","24640","24700","24460","24590","28500","24590"
"2006-10-24","24760","24830","24520","24600","24400","24600"
"2006-10-25","24610","24630","24310","24380","24900","24380"
"2006-10-26","24510","24510","24010","24150","46500","24150"
"2006-10-27","24240","24360","24060","24210","36700","24210"
"2006-10-30","24050","24050","23620","23620","60900","23620"
"2006-10-31","23600","24310","23330","23980","51700","23980"
"2006-11-01","24010","24380","23970","24240","29700","24240"
"2006-11-02","24040","24440","24040","24430","26500","24430"
"2006-11-06","24350","24870","24300","24830","44300","24830"
"2006-11-07","25000","25080","24610","24610","38300","24610"
"2006-11-08","24600","24850","24460","24470","31400","24470"
"2006-11-09","24590","24800","24520","24600","31500","24600"
"2006-11-10","24890","25350","24850","25330","76900","25330"
"2006-11-13","25480","25900","25300","25420","51000","25420"
"2006-11-14","26000","26200","25890","26140","56100","26140"
"2006-11-15","26160","26780","25990","26650","85300","26650"
"2006-11-16","26900","27350","25950","25970","115800","25970"
"2006-11-17","25810","26480","25610","25970","62900","25970"
"2006-11-20","26500","26510","25620","25690","54700","25690"
"2006-11-21","25950","26290","25870","26180","51600","26180"
"2006-11-22","26160","26260","26000","26160","31200","26160"
"2006-11-24","26020","26490","25820","26320","46100","26320"
"2006-11-27","26100","26460","26100","26310","33900","26310"
"2006-11-28","26200","26200","25970","26100","49500","26100"
"2006-11-29","26280","26500","26120","26470","59900","26470"
"2006-11-30","27070","27880","27000","27700","162800","27700"
"2006-12-01","27400","27550","27030","27100","112700","27100"
"2006-12-04","27100","27180","26600","26960","80600","26960"
"2006-12-05","27100","27160","26820","26840","35700","26840"
"2006-12-06","26990","27100","26850","26950","34700","26950"
"2006-12-07","27250","27370","27100","27250","35800","27250"
"2006-12-08","27300","27730","27300","27600","160500","27600"
"2006-12-11","27970","28650","27930","28590","89000","28590"
"2006-12-12","28820","29000","28290","28400","69900","28400"
"2006-12-13","28700","28860","28310","28500","79100","28500"
"2006-12-14","28510","28530","28310","28410","53400","28410"
"2006-12-15","28710","29320","28510","29250","117200","29250"
"2006-12-18","29500","29860","29120","29340","99600","29340"
"2006-12-19","29300","29990","29300","29740","67900","29740"
"2006-12-20","29990","30050","29450","29540","77300","29540"
"2006-12-21","29610","29740","29470","29650","53000","29650"
"2006-12-22","29700","29990","29550","29920","53100","29920"
"2006-12-25","29990","30200","29850","30100","41700","30100"
"2006-12-26","30250","30800","30100","30700","48400","30700"
"2006-12-27","30950","31000","30400","30550","49200","30550"
"2006-12-28","30750","30800","30400","30550","43500","30550"
"2006-12-29","30600","30900","30500","30900","25100","30900"
