7974 東証1部 任天堂(株)（その他製品）,,,,,
"2003-04-15","9350","9730","9340","9440","12500","9440"
"2003-04-16","9660","9700","9470","9470","10500","9470"
"2003-04-17","9500","9680","9460","9640","12800","9640"
"2003-04-18","9650","9650","9500","9500","10900","9500"
"2003-04-21","9400","9590","9400","9590","9000","9590"
"2003-04-22","9590","9590","9150","9320","17300","9320"
"2003-04-23","9390","9390","9020","9070","18400","9070"
"2003-04-24","9140","9170","8830","8900","15300","8900"
"2003-04-25","8850","8850","8620","8670","17300","8670"
"2003-04-28","8600","8600","8500","8530","12700","8530"
"2003-04-30","9050","9300","9050","9190","23600","9190"
"2003-05-01","9110","9150","8880","8950","12600","8950"
"2003-05-02","9040","9140","8930","9030","13200","9030"
"2003-05-06","9500","9600","9330","9450","31500","9450"
"2003-05-07","9430","9450","9370","9420","9000","9420"
"2003-05-08","9320","9520","9320","9390","15900","9390"
"2003-05-09","9350","9500","9350","9500","29300","9500"
"2003-05-12","9700","9760","9650","9670","15800","9670"
"2003-05-13","9750","9760","9530","9560","28300","9560"
"2003-05-14","8860","8910","8650","8820","101500","8820"
"2003-05-15","8570","8570","8340","8420","83100","8420"
"2003-05-16","8450","8460","8330","8360","42100","8360"
"2003-05-19","8160","8200","8050","8060","35400","8060"
"2003-05-20","8100","8300","8080","8300","26100","8300"
"2003-05-21","8370","8490","8180","8200","34900","8200"
"2003-05-22","8170","8480","8150","8440","31100","8440"
"2003-05-23","8040","8240","8000","8180","47900","8180"
"2003-05-26","8450","8550","8430","8500","45800","8500"
"2003-05-27","8430","8500","8410","8410","26200","8410"
"2003-05-28","8650","8680","8490","8490","32800","8490"
"2003-05-29","8600","8700","8580","8650","21800","8650"
"2003-05-30","8700","8880","8700","8810","36900","8810"
"2003-06-02","8820","8830","8470","8600","39500","8600"
"2003-06-03","8700","8700","8490","8510","19700","8510"
"2003-06-04","8560","8700","8560","8610","21300","8610"
"2003-06-05","8710","8790","8640","8780","24600","8780"
"2003-06-06","8900","8920","8760","8900","36900","8900"
"2003-06-09","8900","8930","8880","8920","21000","8920"
"2003-06-10","8670","8800","8670","8710","20900","8710"
"2003-06-11","8800","8960","8800","8900","39300","8900"
"2003-06-12","8970","9060","8950","9020","31800","9020"
"2003-06-13","9130","9290","9100","9290","209100","9290"
"2003-06-16","9060","9090","8910","8970","15700","8970"
"2003-06-17","9100","9130","8810","8850","20800","8850"
"2003-06-18","8810","8810","8670","8690","38100","8690"
"2003-06-19","8790","8840","8650","8660","24600","8660"
"2003-06-20","8510","8600","8460","8490","42500","8490"
"2003-06-23","8560","8590","8520","8520","17900","8520"
"2003-06-24","8350","8380","8200","8220","41200","8220"
"2003-06-25","8310","8520","8310","8440","25900","8440"
"2003-06-26","8450","8460","8360","8390","56500","8390"
"2003-06-27","8400","8450","8250","8340","41600","8340"
"2003-06-30","8550","8690","8480","8630","31500","8630"
"2003-07-01","8780","8850","8630","8680","27900","8680"
"2003-07-02","9010","9570","8970","9570","94000","9570"
"2003-07-03","10500","10500","9970","10100","67400","10100"
"2003-07-04","9810","10010","9810","9890","33100","9890"
"2003-07-07","9830","10140","9770","10050","28500","10050"
"2003-07-08","10320","10670","10150","10240","51900","10240"
"2003-07-09","10270","10630","10240","10280","33500","10280"
"2003-07-10","10330","10410","9860","9920","29200","9920"
"2003-07-11","9700","9770","9490","9590","31900","9590"
"2003-07-14","9610","9610","9350","9440","27600","9440"
"2003-07-15","9420","9510","9200","9200","29500","9200"
"2003-07-16","9480","9550","9380","9490","30200","9490"
"2003-07-17","9230","9260","9170","9260","16800","9260"
"2003-07-18","9260","9280","9110","9260","28600","9260"
"2003-07-22","9380","9600","9340","9520","26300","9520"
"2003-07-23","9830","10150","9830","10110","41700","10110"
"2003-07-24","10110","10110","9840","9890","30600","9890"
"2003-07-25","9950","10080","9920","10030","20700","10030"
"2003-07-28","10200","10320","10140","10180","22100","10180"
"2003-07-29","10250","10260","9930","9950","14000","9950"
"2003-07-30","9750","9820","9680","9800","13400","9800"
"2003-07-31","9800","9820","9600","9620","25800","9620"
"2003-08-01","9720","9720","9540","9590","12800","9590"
"2003-08-04","9520","9810","9520","9740","12500","9740"
"2003-08-05","9810","10260","9810","10080","33700","10080"
"2003-08-06","9750","9800","9540","9630","21900","9630"
"2003-08-07","9620","9730","9590","9670","15800","9670"
"2003-08-08","9610","9630","9430","9520","26800","9520"
"2003-08-11","9510","9560","9440","9460","10100","9460"
"2003-08-12","9560","9560","9440","9480","22000","9480"
"2003-08-13","9740","9770","9650","9720","13100","9720"
"2003-08-14","9750","10000","9750","9870","34500","9870"
"2003-08-15","10100","10100","9870","9870","23700","9870"
"2003-08-18","9950","10070","9870","10000","24100","10000"
"2003-08-19","10270","10440","10190","10260","25000","10260"
"2003-08-20","10290","10290","10060","10060","27600","10060"
"2003-08-21","9900","10010","9890","9950","21700","9950"
"2003-08-22","10050","10050","9750","9840","28400","9840"
"2003-08-25","9660","9770","9650","9660","30700","9660"
"2003-08-26","9700","9740","9650","9670","18700","9670"
"2003-08-27","9630","9640","9520","9550","29000","9550"
"2003-08-28","9540","9540","9300","9300","41100","9300"
"2003-08-29","9590","9780","9500","9670","25700","9670"
"2003-09-01","9770","9850","9630","9820","24200","9820"
"2003-09-02","9830","9830","9620","9670","45800","9670"
"2003-09-03","9870","9890","9700","9710","22500","9710"
"2003-09-04","9630","9780","9590","9680","19800","9680"
"2003-09-05","9660","9710","9610","9680","12600","9680"
"2003-09-08","9780","9980","9780","9950","30400","9950"
"2003-09-09","10250","10300","10200","10270","41800","10270"
"2003-09-10","10300","10430","10210","10220","26400","10220"
"2003-09-11","10020","10110","9800","9850","25800","9850"
"2003-09-12","10050","10090","9780","9820","187400","9820"
"2003-09-16","9900","10130","9870","9880","25500","9880"
"2003-09-17","10190","10220","9920","10000","26700","10000"
"2003-09-18","9860","9900","9760","9900","38400","9900"
"2003-09-19","9930","9930","9450","9580","81400","9580"
"2003-09-22","9380","9410","9190","9280","57000","9280"
"2003-09-24","9290","9580","9270","9320","49500","9320"
"2003-09-25","9410","9520","9340","9440","20100","9440"
"2003-09-26","9510","9670","9510","9640","22900","9640"
"2003-09-29","9720","9720","9480","9490","17000","9490"
"2003-09-30","9500","9570","9390","9440","21700","9440"
"2003-10-01","9350","9470","9300","9380","19000","9380"
"2003-10-02","9520","9570","9240","9320","54300","9320"
"2003-10-03","9330","9350","9160","9170","45100","9170"
"2003-10-06","8770","8990","8750","8930","76000","8930"
"2003-10-07","8970","9000","8900","8970","25000","8970"
"2003-10-08","8900","8900","8410","8430","74400","8430"
"2003-10-09","8530","8800","8530","8660","33500","8660"
"2003-10-10","8600","8700","8570","8630","75100","8630"
"2003-10-14","8720","8740","8510","8510","47900","8510"
"2003-10-15","8750","8950","8730","8930","44800","8930"
"2003-10-16","8990","9030","8700","8700","44000","8700"
"2003-10-17","8840","9000","8800","8830","38200","8830"
"2003-10-20","8930","9010","8780","8830","42900","8830"
"2003-10-21","8930","8930","8640","8700","32300","8700"
"2003-10-22","8840","8840","8700","8730","22900","8730"
"2003-10-23","8520","8670","8400","8400","73200","8400"
"2003-10-24","8400","8400","8150","8280","62100","8280"
"2003-10-27","8470","8550","8380","8440","29900","8440"
"2003-10-28","8480","8520","8350","8400","22100","8400"
"2003-10-29","8450","8490","8380","8450","24100","8450"
"2003-10-30","8460","8520","8390","8470","12800","8470"
"2003-10-31","8390","8420","8330","8350","23700","8350"
"2003-11-04","8750","8850","8720","8840","35800","8840"
"2003-11-05","8850","8850","8670","8800","28200","8800"
"2003-11-06","8900","9090","8900","9040","74600","9040"
"2003-11-07","9100","9150","9010","9150","39800","9150"
"2003-11-10","9160","9480","9120","9410","48600","9410"
"2003-11-11","9210","9300","9090","9140","37700","9140"
"2003-11-12","9140","9170","8890","8890","24100","8890"
"2003-11-13","9090","9240","9080","9080","29100","9080"
"2003-11-14","9130","9310","9130","9210","52600","9210"
"2003-11-17","9080","9140","9050","9120","53600","9120"
"2003-11-18","9020","9090","8910","8980","34500","8980"
"2003-11-19","9020","9150","8980","9150","25300","9150"
"2003-11-20","9240","9360","9140","9140","22100","9140"
"2003-11-21","9040","9110","8900","8930","20500","8930"
"2003-11-25","9350","9430","9250","9340","23700","9340"
"2003-11-26","9240","9380","9160","9330","17200","9330"
"2003-11-27","9200","9250","9150","9200","11500","9200"
"2003-11-28","9200","9280","9120","9260","18200","9260"
"2003-12-01","9270","9600","9270","9570","44500","9570"
"2003-12-02","9570","9600","9440","9500","20700","9500"
"2003-12-03","9400","9470","9230","9260","20200","9260"
"2003-12-04","9360","9450","9330","9440","13000","9440"
"2003-12-05","9350","9630","9320","9630","26900","9630"
"2003-12-08","9530","9570","9450","9520","21200","9520"
"2003-12-09","9640","9660","9540","9630","24700","9630"
"2003-12-10","9450","9450","9270","9300","17100","9300"
"2003-12-11","9290","9350","9270","9350","9500","9350"
"2003-12-12","9590","9600","9270","9310","160700","9310"
"2003-12-15","9690","9880","9680","9860","42700","9860"
"2003-12-16","9640","9770","9600","9750","20800","9750"
"2003-12-17","9710","9830","9700","9770","11800","9770"
"2003-12-18","9670","9780","9670","9760","9800","9760"
"2003-12-19","9960","10190","9930","10120","48800","10120"
"2003-12-22","10000","10230","10000","10180","22200","10180"
"2003-12-24","10120","10200","10070","10070","11200","10070"
"2003-12-25","10090","10130","10010","10020","10000","10020"
"2003-12-26","10040","10050","9980","9980","4200","9980"
"2003-12-29","10000","10090","9930","9930","12200","9930"
"2003-12-30","10170","10200","10000","10060","10900","10060"
