7974 東証1部 任天堂(株)（その他製品）,,,,,
"1998-04-23","11610","11720","11600","11720","4700","11720"
"1998-04-24","11900","12220","11900","11980","8000","11980"
"1998-04-27","11780","11880","11780","11860","4500","11860"
"1998-04-28","11660","12000","11580","12000","4700","12000"
"1998-04-30","12060","12160","11930","11960","5800","11960"
"1998-05-01","12200","12200","12050","12160","8800","12160"
"1998-05-06","12200","12250","12120","12120","8800","12120"
"1998-05-07","11950","12300","11910","12030","7900","12030"
"1998-05-08","11900","12000","11900","11910","2800","11910"
"1998-05-11","11760","11820","11760","11810","300","11810"
"1998-05-12","11900","11910","11610","11900","3800","11900"
"1998-05-13","12000","12020","11900","11910","3600","11910"
"1998-05-14","12020","12140","12020","12070","3100","12070"
"1998-05-15","12810","13000","12810","12910","13400","12910"
"1998-05-18","12810","12810","12680","12690","5700","12690"
"1998-05-19","12690","12690","12690","12690","100","12690"
"1998-05-20","12900","13120","12900","13000","5500","13000"
"1998-05-21","13000","13000","13000","13000","3700","13000"
"1998-05-22","12940","13010","12910","12980","6000","12980"
"1998-05-25","12920","12920","12870","12910","800","12910"
"1998-05-26","12920","13090","12920","13010","4500","13010"
"1998-05-27","12900","12910","12880","12900","3600","12900"
"1998-05-28","12890","12990","12890","12970","1300","12970"
"1998-05-29","12970","12970","12920","12920","2600","12920"
"1998-06-01","13000","13090","12900","12910","4600","12910"
"1998-06-03","12950","12950","12710","12710","1600","12710"
"1998-06-04","12510","12730","12510","12730","600","12730"
"1998-06-05","13000","13030","12980","13010","37500","13010"
"1998-06-08","13060","13060","13000","13000","500","13000"
"1998-06-09","12920","13220","12920","13220","4000","13220"
"1998-06-10","13200","13220","13190","13200","4700","13200"
"1998-06-11","13220","13300","13100","13260","5600","13260"
"1998-06-12","13150","13340","13050","13330","98100","13330"
"1998-06-15","13400","13550","13400","13550","5200","13550"
"1998-06-16","13440","13650","13440","13650","15700","13650"
"1998-06-17","13510","13600","13500","13600","4600","13600"
"1998-06-18","13710","13850","13060","13250","7600","13250"
"1998-06-19","12950","13010","12750","13010","4300","13010"
"1998-06-22","12880","12880","12800","12880","300","12880"
"1998-06-23","12940","13020","12940","13010","1100","13010"
"1998-06-24","13020","13020","12820","13020","4500","13020"
"1998-06-25","13000","13100","13000","13090","500","13090"
"1998-06-26","13290","13410","13200","13410","3300","13410"
"1998-06-30","13190","13190","12920","12970","3900","12970"
"1998-07-01","12880","12900","12810","12850","4700","12850"
"1998-07-02","12940","12950","12400","12400","6000","12400"
"1998-07-03","12550","12850","12500","12850","4600","12850"
"1998-07-06","12900","12920","12900","12910","1400","12910"
"1998-07-07","12910","12910","12860","12900","3600","12900"
"1998-07-08","12900","13000","12800","12800","1600","12800"
"1998-07-09","12800","12800","12750","12800","700","12800"
"1998-07-10","12990","13190","12990","13050","3000","13050"
"1998-07-13","13050","13050","13050","13050","200","13050"
"1998-07-14","13190","13360","13190","13350","1900","13350"
"1998-07-15","13510","13600","13440","13600","3800","13600"
"1998-07-16","13800","14140","13700","14140","16000","14140"
"1998-07-17","14260","14300","14150","14280","13200","14280"
"1998-07-21","14210","14280","14120","14150","3800","14150"
"1998-07-22","13980","14000","13880","13880","1600","13880"
"1998-07-23","13680","13730","13660","13700","500","13700"
"1998-07-24","13530","14050","13530","14050","7200","14050"
"1998-07-27","13850","13920","13680","13840","3200","13840"
"1998-07-28","14000","14000","13700","13780","1500","13780"
"1998-07-29","13640","13640","13500","13500","800","13500"
"1998-07-30","13700","13700","13490","13490","1500","13490"
"1998-07-31","13640","13800","13510","13510","5600","13510"
"1998-08-03","13900","13900","13900","13900","100","13900"
"1998-08-04","13900","14000","13900","14000","700","14000"
"1998-08-05","14000","14000","13700","13840","1300","13840"
"1998-08-06","13900","14000","13850","14000","2600","14000"
"1998-08-07","13800","14100","13800","14100","900","14100"
"1998-08-10","13900","14200","13900","14100","3200","14100"
"1998-08-11","14080","14200","14070","14200","1500","14200"
"1998-08-13","13990","13990","13600","13600","2900","13600"
"1998-08-14","13500","13580","13500","13550","1600","13550"
"1998-08-17","13500","13500","13230","13440","5600","13440"
"1998-08-18","13500","13650","13400","13400","2500","13400"
"1998-08-19","13600","13700","13600","13700","300","13700"
"1998-08-20","13820","13820","13700","13760","6000","13760"
"1998-08-21","13500","13500","13470","13470","900","13470"
"1998-08-24","13300","13450","13300","13450","1100","13450"
"1998-08-25","13500","13750","13500","13720","1200","13720"
"1998-08-26","13750","13750","13500","13520","6300","13520"
"1998-08-27","13250","13450","13050","13450","5500","13450"
"1998-08-28","12790","13100","12790","12860","5100","12860"
"1998-08-31","12800","13110","12800","13070","6700","13070"
"1998-09-01","12470","12530","12400","12460","3300","12460"
"1998-09-02","12520","12950","12520","12710","2500","12710"
"1998-09-03","12710","12710","12530","12600","1000","12600"
"1998-09-04","12400","12400","12000","12200","4800","12200"
"1998-09-07","12080","12090","11830","12020","5800","12020"
"1998-09-08","11940","12200","11940","12200","3200","12200"
"1998-09-09","12250","12300","12000","12050","1500","12050"
"1998-09-10","12250","12250","12170","12170","2200","12170"
"1998-09-11","11780","11940","11550","11730","71400","11730"
"1998-09-14","11710","11710","11500","11500","4500","11500"
"1998-09-16","11700","11800","11660","11690","2000","11690"
"1998-09-17","11870","11890","11680","11680","2900","11680"
"1998-09-18","11680","11930","11680","11930","3100","11930"
"1998-09-21","11890","11890","11810","11810","1100","11810"
"1998-09-22","11710","11810","11710","11770","13400","11770"
"1998-09-24","11950","12470","11910","12400","9700","12400"
"1998-09-25","12140","12600","12080","12600","4300","12600"
"1998-09-28","12610","12870","12610","12780","6800","12780"
"1998-09-29","12800","13000","12680","13000","2700","13000"
"1998-09-30","13080","13130","12850","12850","2600","12850"
"1998-10-01","12400","12400","12000","12250","4000","12250"
"1998-10-02","11650","11800","11500","11620","8000","11620"
"1998-10-05","11560","11600","11400","11400","3300","11400"
"1998-10-06","11000","11200","10610","10660","4800","10660"
"1998-10-07","10640","11040","10500","11040","5200","11040"
"1998-10-08","10490","10490","9920","9980","8800","9980"
"1998-10-09","9380","9380","9000","9200","6500","9200"
"1998-10-12","9500","9950","9490","9510","26200","9510"
"1998-10-13","9710","9750","9550","9630","2200","9630"
"1998-10-14","9630","9940","9630","9930","1300","9930"
"1998-10-15","9730","9900","9650","9900","4000","9900"
"1998-10-16","10200","10200","10000","10080","3200","10080"
"1998-10-19","10280","10800","10190","10700","6400","10700"
"1998-10-20","10690","10690","10500","10550","2200","10550"
"1998-10-21","10700","10750","10250","10250","4100","10250"
"1998-10-22","10410","10900","10410","10500","4500","10500"
"1998-10-23","10490","10700","10490","10620","8400","10620"
"1998-10-26","10220","10310","10220","10250","1000","10250"
"1998-10-27","10320","10400","10320","10400","400","10400"
"1998-10-28","10330","10330","10300","10300","400","10300"
"1998-10-29","10190","10190","10000","10100","1900","10100"
"1998-10-30","10090","10090","9800","9900","2200","9900"
"1998-11-02","10000","10000","9900","10000","600","10000"
"1998-11-04","10400","10700","10250","10700","4500","10700"
"1998-11-05","10900","11060","10900","11000","4400","11000"
"1998-11-06","11000","11270","11000","11270","4900","11270"
"1998-11-09","11450","11630","11420","11630","2900","11630"
"1998-11-10","11710","11710","11520","11520","1200","11520"
"1998-11-11","11400","11410","11200","11270","3100","11270"
"1998-11-12","10930","10940","10790","10800","3400","10800"
"1998-11-13","11100","11100","10900","11100","1400","11100"
"1998-11-16","11300","11570","11300","11570","6400","11570"
"1998-11-17","11400","11490","11400","11490","3100","11490"
"1998-11-18","11000","11000","10880","10890","5600","10890"
"1998-11-19","10700","10700","10350","10490","7000","10490"
"1998-11-20","10310","10430","10250","10350","9100","10350"
"1998-11-24","10680","11250","10680","11250","4800","11250"
"1998-11-25","11300","11500","11100","11370","2600","11370"
"1998-11-26","11370","11370","11370","11370","200","11370"
"1998-11-27","11400","11540","11100","11510","3800","11510"
"1998-11-30","11620","11660","11550","11660","4700","11660"
"1998-12-01","11440","11490","11390","11390","1100","11390"
"1998-12-02","11500","11750","11500","11750","8800","11750"
"1998-12-03","11640","11640","11600","11600","1800","11600"
"1998-12-04","11590","11590","11400","11400","700","11400"
"1998-12-08","11400","11400","11400","11400","100","11400"
"1998-12-10","11230","11370","11230","11320","900","11320"
"1998-12-11","11280","11280","10750","10920","57200","10920"
"1998-12-14","10890","10900","10720","10730","4400","10730"
"1998-12-15","10530","10810","10500","10650","2300","10650"
"1998-12-16","10660","10780","10650","10750","1200","10750"
"1998-12-17","10790","10790","10730","10730","5600","10730"
"1998-12-18","10780","10830","10780","10830","1000","10830"
"1998-12-21","10550","10700","10550","10650","400","10650"
"1998-12-22","10840","10840","10620","10700","2600","10700"
"1998-12-24","10500","10630","10500","10570","1600","10570"
"1998-12-25","10650","10880","10650","10820","2100","10820"
"1998-12-28","10910","10910","10800","10800","1300","10800"
"1998-12-29","10900","10900","10740","10740","2200","10740"
"1998-12-30","10700","10900","10700","10900","700","10900"
