7974 東証1部 任天堂(株)（その他製品）,,,,,
"2017-05-18","30030","30580","30010","30430","2094800","30430"
"2017-05-19","30650","30700","30190","30300","1471900","30300"
"2017-05-22","30470","30550","30230","30490","1126500","30490"
"2017-05-23","30550","30890","30460","30880","1742900","30880"
"2017-05-24","31000","31900","30970","31880","3079900","31880"
"2017-05-25","31990","32300","31620","31770","2704400","31770"
"2017-05-26","32070","33510","31850","33510","5309300","33510"
"2017-05-29","33250","34610","32900","33950","6195600","33950"
"2017-05-30","34100","34450","33610","34010","3206000","34010"
"2017-05-31","33900","34200","33350","33650","2926000","33650"
"2017-06-01","33440","33600","33010","33160","2261300","33160"
"2017-06-02","33220","33810","32670","33540","3654500","33540"
"2017-06-05","33500","34590","33420","34570","3266100","34570"
"2017-06-06","34940","35330","33880","34630","4438200","34630"
"2017-06-07","35070","35070","34080","34250","3027600","34250"
"2017-06-08","34490","34760","33940","33980","2629600","33980"
"2017-06-09","34250","34970","34100","34820","3173000","34820"
"2017-06-12","34120","34390","33250","34020","3363200","34020"
"2017-06-13","33890","34300","33540","34160","2122700","34160"
"2017-06-14","34990","35260","34760","34760","3121500","34760"
"2017-06-15","35100","36360","35020","36250","4918500","36250"
"2017-06-16","36000","36680","35850","36040","4438100","36040"
"2017-06-19","36230","37030","36180","36960","3239300","36960"
"2017-06-20","37600","37720","37270","37450","2888300","37450"
"2017-06-21","37500","37720","37070","37200","2914700","37200"
"2017-06-22","37200","37730","37110","37400","2269400","37400"
"2017-06-23","37640","38580","37540","38440","4287600","38440"
"2017-06-26","38950","39440","38820","39280","3628000","39280"
"2017-06-27","39520","39530","38570","39320","3591600","39320"
"2017-06-28","38910","39140","37710","37870","4055900","37870"
"2017-06-29","38350","38870","37610","38780","4131400","38780"
"2017-06-30","37500","37980","37380","37680","3404500","37680"
"2017-07-03","37690","37840","36800","36920","2846400","36920"
"2017-07-04","36720","36750","34940","35090","6285300","35090"
"2017-07-05","34520","35680","34000","35420","6657700","35420"
"2017-07-06","35580","36000","34840","34950","3559200","34950"
"2017-07-07","34450","35290","34260","35160","3137400","35160"
"2017-07-10","35790","36640","35490","36470","3904100","36470"
"2017-07-11","36690","36780","35650","36060","3508800","36060"
"2017-07-12","35920","36430","35740","36020","2393300","36020"
"2017-07-13","36400","36460","35930","36150","2303000","36150"
"2017-07-14","36150","36160","35700","35880","1706000","35880"
"2017-07-18","35570","36600","35520","36500","2711300","36500"
"2017-07-19","36770","37670","36680","37640","3377900","37640"
"2017-07-20","37800","37800","37090","37320","2669000","37320"
"2017-07-21","37420","37710","37140","37220","1958100","37220"
"2017-07-24","36960","36960","36230","36240","2152700","36240"
"2017-07-25","35930","36350","35080","35300","3331000","35300"
"2017-07-26","35320","36060","35250","35770","3288200","35770"
"2017-07-27","37510","38570","37100","38490","8042600","38490"
"2017-07-28","37890","38250","37330","37460","3850400","37460"
"2017-07-31","37250","37790","36930","37480","2520700","37480"
"2017-08-01","37170","37540","36920","37100","2345500","37100"
"2017-08-02","37320","38040","37080","37890","3297200","37890"
"2017-08-03","37690","37810","37220","37370","2344300","37370"
"2017-08-04","37210","37670","36760","37600","2339200","37600"
"2017-08-07","37810","38440","37650","38160","2648000","38160"
"2017-08-08","38030","38620","37980","38190","2183700","38190"
"2017-08-09","37970","38030","37420","37490","2259600","37490"
"2017-08-10","37430","37620","36620","36720","2347200","36720"
"2017-08-14","36020","36370","35900","36010","2229600","36010"
"2017-08-15","36400","37020","36310","36640","2177400","36640"
"2017-08-16","36620","36930","36260","36680","1433200","36680"
"2017-08-17","36520","37040","36500","36680","1528000","36680"
"2017-08-18","36080","36260","35840","36100","2084100","36100"
"2017-08-21","36230","36300","35630","35740","1588700","35740"
"2017-08-22","35670","36360","35630","36080","1809700","36080"
"2017-08-23","36350","36510","35920","35980","1478400","35980"
"2017-08-24","36000","36070","35740","35920","1277900","35920"
"2017-08-25","36060","36130","35710","36040","1367900","36040"
"2017-08-28","36200","36920","36130","36840","1964200","36840"
"2017-08-29","36560","36780","36280","36500","1765700","36500"
"2017-08-30","36790","36840","36450","36450","1351100","36450"
"2017-08-31","36570","36760","36480","36640","1252000","36640"
"2017-09-01","36990","37210","36770","36800","1685300","36800"
"2017-09-04","36600","37010","36530","36780","1255100","36780"
"2017-09-05","36780","36840","35790","35900","2189800","35900"
"2017-09-06","35440","35820","35040","35760","1914800","35760"
"2017-09-07","35760","36020","35340","35420","1581300","35420"
"2017-09-08","35390","36170","35360","36000","2121800","36000"
"2017-09-11","36170","36680","36070","36680","1565700","36680"
"2017-09-12","37000","37940","36900","37880","2666100","37880"
"2017-09-13","38100","38100","37630","37770","1535600","37770"
"2017-09-14","38000","38400","37660","37670","2009000","37670"
"2017-09-15","37900","38350","37740","38250","2235000","38250"
"2017-09-19","39460","41020","39200","40950","6499700","40950"
"2017-09-20","42000","43040","41460","42890","7081700","42890"
"2017-09-21","42760","42880","41680","41750","4201800","41750"
"2017-09-22","41820","42380","41030","41130","3836800","41130"
"2017-09-25","41350","41720","41050","41200","2146000","41200"
"2017-09-26","40600","40800","40000","40420","3017000","40420"
"2017-09-27","40640","41140","40310","40850","2484000","40850"
"2017-09-28","41310","41830","41000","41570","2811600","41570"
"2017-09-29","41340","41770","41280","41560","1607800","41560"
"2017-10-02","41770","42070","41570","41720","1676000","41720"
"2017-10-03","41980","42030","41600","41760","1678600","41760"
"2017-10-04","41900","42180","41760","42020","1893900","42020"
"2017-10-05","42110","42550","42020","42540","2011100","42540"
"2017-10-06","43490","43930","43260","43670","3369900","43670"
"2017-10-10","44000","44400","43300","43390","2700000","43390"
"2017-10-11","43450","44090","43300","44030","2054900","44030"
"2017-10-12","44400","44500","43610","43700","2284800","43700"
"2017-10-13","43490","44220","43420","44150","2279300","44150"
"2017-10-16","44340","44600","43980","44310","2147200","44310"
"2017-10-17","44500","44540","43550","43700","2247400","43700"
"2017-10-18","43700","43790","42670","42920","2139200","42920"
"2017-10-19","43250","43590","42710","43530","2368500","43530"
"2017-10-20","43340","43880","43250","43620","1571800","43620"
"2017-10-23","44060","44080","43660","43710","1435100","43710"
"2017-10-24","43940","44130","43650","44100","1749500","44100"
"2017-10-25","44380","45300","44000","44140","4790300","44140"
"2017-10-26","43480","43680","42220","42410","4195400","42410"
"2017-10-27","42830","43080","42160","42980","2341000","42980"
"2017-10-30","42900","43250","42440","42870","2317300","42870"
"2017-10-31","45000","45970","43760","43800","8270800","43800"
"2017-11-01","44060","44380","43150","43380","3086300","43380"
"2017-11-02","43450","43560","42370","42950","2789100","42950"
"2017-11-06","43250","43370","42350","42520","2079700","42520"
"2017-11-07","42500","42890","42120","42810","2128200","42810"
"2017-11-08","42810","43560","42640","43450","2338100","43450"
"2017-11-09","43520","43890","42560","43070","2814900","43070"
"2017-11-10","42510","43630","42370","43300","2561800","43300"
"2017-11-13","43810","44400","43610","44050","2922900","44050"
"2017-11-15","45040","45360","42840","43090","4568500","43090"
"2017-11-16","43220","44870","43100","44790","3966600","44790"
"2017-11-17","45300","45680","44430","44830","3946000","44830"
"2017-11-20","44840","45260","44550","44770","1928300","44770"
"2017-11-21","45200","45250","44350","44500","2143800","44500"
"2017-11-22","44750","45200","44610","45010","2321200","45010"
"2017-11-24","45180","46610","45100","46610","4601700","46610"
"2017-11-27","47610","48190","47120","47720","4268700","47720"
"2017-11-28","47200","47620","46760","47080","2571500","47080"
"2017-11-29","47540","47580","46060","46230","2781000","46230"
"2017-11-30","45610","45680","44610","45200","3587800","45200"
"2017-12-01","45900","45920","44870","45290","2301300","45290"
"2017-12-04","45100","45200","44380","44440","2186100","44440"
"2017-12-05","43550","43910","42840","43020","2874300","43020"
"2017-12-06","43290","43900","43020","43160","2758500","43160"
"2017-12-07","43800","44670","43660","44480","2485100","44480"
"2017-12-08","44900","44980","43590","43710","2471200","43710"
"2017-12-11","43800","44380","43400","44380","1822300","44380"
"2017-12-12","44380","44380","43710","43900","1536600","43900"
"2017-12-13","43430","44140","43100","43930","2045600","43930"
"2017-12-14","43700","43800","42800","43010","2012200","43010"
"2017-12-15","42500","43380","42320","43030","2283300","43030"
"2017-12-18","43230","43260","42440","43030","2082700","43030"
"2017-12-19","42960","43160","42670","42690","1543100","42690"
"2017-12-20","42660","42800","42090","42150","1865200","42150"
"2017-12-21","41880","42390","41700","42200","1692000","42200"
"2017-12-22","42020","42760","41880","42310","1738200","42310"
"2017-12-25","42350","42720","42170","42360","983700","42360"
"2017-12-26","42150","42360","41620","41680","1606400","41680"
"2017-12-27","41310","42250","41300","41970","2109700","41970"
"2017-12-28","42100","42270","41070","41100","1696200","41100"
"2017-12-29","41100","41470","40970","41190","1452300","41190"
