7974 東証1部 任天堂(株)（その他製品）,,,,,
"2002-08-29","14840","15060","14580","14650","35800","14650"
"2002-08-30","14710","14710","14200","14260","14500","14260"
"2002-09-02","14300","14440","14210","14220","8300","14220"
"2002-09-03","14200","14220","13960","13970","37500","13970"
"2002-09-04","13800","13800","13320","13630","39800","13630"
"2002-09-05","13960","14270","13880","14270","37900","14270"
"2002-09-06","13510","14050","13400","13940","12400","13940"
"2002-09-09","14150","14270","14110","14120","9500","14120"
"2002-09-10","14150","14300","13850","13870","6700","13870"
"2002-09-11","13900","14140","13900","14010","6400","14010"
"2002-09-12","14140","14490","13980","14380","6800","14380"
"2002-09-13","14240","14280","14150","14270","165400","14270"
"2002-09-17","14670","14990","14510","14890","25900","14890"
"2002-09-18","14860","15100","14610","15100","11200","15100"
"2002-09-19","15610","15900","15030","15030","31400","15030"
"2002-09-20","14550","14860","14410","14470","10300","14470"
"2002-09-24","14270","14310","14130","14290","22900","14290"
"2002-09-25","14020","14120","13960","14100","18400","14100"
"2002-09-26","14500","14640","14470","14470","13400","14470"
"2002-09-27","14480","14480","13910","14130","24100","14130"
"2002-09-30","14140","14250","14060","14250","18700","14250"
"2002-10-01","14000","14060","13790","13840","21100","13840"
"2002-10-02","13410","13420","12800","12890","40400","12890"
"2002-10-03","12310","12310","10940","11670","51400","11670"
"2002-10-04","11490","12050","11400","12050","33700","12050"
"2002-10-07","11870","11950","11720","11870","30900","11870"
"2002-10-08","11930","12030","11930","11980","22800","11980"
"2002-10-09","11980","11980","11500","11670","16100","11670"
"2002-10-10","11200","11250","10690","11110","27900","11110"
"2002-10-11","11560","11560","10800","10800","12200","10800"
"2002-10-15","11400","11820","11140","11740","23900","11740"
"2002-10-16","12140","12250","11980","12040","19400","12040"
"2002-10-17","12050","12220","12000","12090","20900","12090"
"2002-10-18","12310","12330","12180","12180","18000","12180"
"2002-10-21","12300","12300","11410","11410","18700","11410"
"2002-10-22","11670","11740","10850","10850","28700","10850"
"2002-10-23","10250","10800","10150","10760","31600","10760"
"2002-10-24","11000","11150","10800","11100","21100","11100"
"2002-10-25","11300","11490","11000","11390","21400","11390"
"2002-10-28","11350","11380","11190","11360","21000","11360"
"2002-10-29","11210","11300","11060","11140","10700","11140"
"2002-10-30","11310","11680","11310","11510","24900","11510"
"2002-10-31","11900","11920","11710","11770","29600","11770"
"2002-11-01","12090","12150","11980","12090","30100","12090"
"2002-11-05","12760","12830","12600","12640","26300","12640"
"2002-11-06","12540","12700","12540","12600","10500","12600"
"2002-11-07","12700","12800","11950","12510","18400","12510"
"2002-11-08","11570","11700","11370","11370","26600","11370"
"2002-11-11","10800","10820","10500","10650","33400","10650"
"2002-11-12","10450","10890","10280","10800","19700","10800"
"2002-11-13","11200","11200","10470","10700","23100","10700"
"2002-11-14","10520","10770","10500","10600","17200","10600"
"2002-11-15","11000","11580","10920","11480","23400","11480"
"2002-11-18","11500","11730","11360","11500","16500","11500"
"2002-11-19","11300","11720","11270","11510","32300","11510"
"2002-11-20","11950","12350","11950","12030","28300","12030"
"2002-11-21","12160","12280","11550","11690","28400","11690"
"2002-11-22","12190","12470","11990","12210","39500","12210"
"2002-11-25","12360","13070","12360","12990","36300","12990"
"2002-11-26","13020","13120","12600","12630","30500","12630"
"2002-11-27","12590","12910","12590","12910","33600","12910"
"2002-11-28","13310","13400","12900","12900","37100","12900"
"2002-11-29","13000","13060","12840","13000","24500","13000"
"2002-12-02","13100","13280","13040","13190","29800","13190"
"2002-12-03","13400","13570","13380","13530","24500","13530"
"2002-12-04","13290","13510","13290","13340","16100","13340"
"2002-12-05","13150","13170","12590","12790","13700","12790"
"2002-12-06","12630","12900","12570","12760","15300","12760"
"2002-12-09","12750","12830","12550","12710","13600","12710"
"2002-12-10","12550","12580","12360","12420","16600","12420"
"2002-12-11","12220","12330","12000","12020","25200","12020"
"2002-12-12","12150","12150","11930","11950","15000","11950"
"2002-12-13","11950","12010","11750","11830","176300","11830"
"2002-12-16","11430","11450","10990","10990","26200","10990"
"2002-12-17","11190","11410","10950","11000","21600","11000"
"2002-12-18","10990","11090","10800","10960","15100","10960"
"2002-12-19","10810","11200","10810","11170","12400","11170"
"2002-12-20","11110","11350","10950","10990","13400","10990"
"2002-12-24","11440","11990","11190","11870","41100","11870"
"2002-12-25","11810","11990","11740","11790","23000","11790"
"2002-12-26","11840","11990","11840","11960","14800","11960"
"2002-12-27","11810","11850","11510","11550","22200","11550"
"2002-12-30","11150","11220","11030","11050","16500","11050"
